Departure,Return,Airline,Duration,Transit,Price,Competitor Price
2025-05-28,2025-06-04,Turkish Airlines,17h 50m,1 stop,"$1,976",N/A
2025-06-04,2025-06-11,Turkish Airlines,20h 35m,1 stop,"$1,289",$1
2025-06-04,2025-06-11,Turkish Airlines,17h 50m,1 stop,$893,$1
2025-06-04,2025-06-11,"French Bee, Cyprus Airways",53h 05m,2 stops,"$1,283",$1
2025-06-04,2025-06-11,"Aegean Airlines, Norse Atlantic Airways",25h 40m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,Turkish Airlines,21h 10m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,Turkish Airlines,17h 50m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,Turkish Airlines,20h 35m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,Air France,35h 05m,1 stop,"$1,371",$1
2025-06-04,2025-06-11,Air France,36h 10m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,Turkish Airlines,20h 35m,1 stop,$893,$1
2025-06-04,2025-06-11,Turkish Airlines,17h 50m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,"French Bee, Cyprus Airways",53h 05m,2 stops,"$1,047",$1
2025-06-04,2025-06-11,"Aegean Airlines, Norse Atlantic Airways",25h 40m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,Turkish Airlines,20h 35m,1 stop,"$1,074",$1
2025-06-04,2025-06-11,Turkish Airlines,17h 50m,1 stop,"$1,531",$1
2025-06-04,2025-06-11,"French Bee, Pegasus Airlines",19h 50m,2 stops,"$1,283",$1
2025-06-04,2025-06-11,"MEA, Norse Atlantic Airways",20h 20m,1 stop,"$1,023",$1
2025-06-04,2025-06-11,Turkish Airlines,21h 10m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,Turkish Airlines,17h 50m,1 stop,"$1,638",N/A
2025-06-04,2025-06-11,"Air Caraïbes, Pegasus Airlines",19h 50m,2 stops,"$1,283",N/A
2025-06-04,2025-06-11,"MEA, Norse Atlantic Airways",20h 20m,1 stop,"$1,283",N/A
2025-06-04,2025-06-11,Qatar Airways,21h 50m,1 stop,"$1,283",N/A
2025-06-04,2025-06-11,Qatar Airways,22h 20m,1 stop,"$1,283",N/A
2025-06-04,2025-06-11,Turkish Airlines,21h 10m,1 stop,"$1,283",N/A
2025-06-04,2025-06-11,Air France,35h 05m,1 stop,"$1,371",$1
2025-06-04,2025-06-11,Air France,36h 10m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,Turkish Airlines,20h 35m,1 stop,$893,$1
2025-06-04,2025-06-11,Turkish Airlines,17h 50m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,"French Bee, Cyprus Airways",53h 05m,2 stops,"$1,047",$1
2025-06-04,2025-06-11,"Aegean Airlines, Norse Atlantic Airways",25h 40m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,Turkish Airlines,20h 35m,1 stop,"$1,074",$1
2025-06-04,2025-06-11,Turkish Airlines,17h 50m,1 stop,"$1,402",$1
2025-06-04,2025-06-11,"French Bee, Pegasus Airlines",19h 50m,2 stops,"$1,283",$1
2025-06-04,2025-06-11,"MEA, Norse Atlantic Airways",20h 20m,1 stop,"$1,023",$1
2025-06-04,2025-06-11,Turkish Airlines,21h 10m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,Turkish Airlines,17h 50m,1 stop,"$1,638",$1
2025-06-04,2025-06-11,"Air Caraïbes, Pegasus Airlines",19h 50m,2 stops,"$1,283",$1
2025-06-04,2025-06-11,"MEA, Norse Atlantic Airways",20h 20m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,Qatar Airways,21h 50m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,Qatar Airways,22h 20m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,Turkish Airlines,21h 10m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,Turkish Airlines,17h 50m,1 stop,"$1,588",$1
2025-06-04,2025-06-11,"Air Caraïbes, Pegasus Airlines",19h 50m,2 stops,"$1,588",$1
2025-06-04,2025-06-11,"Aegean Airlines, Norse Atlantic Airways",25h 40m,1 stop,"$1,588",$1
2025-06-04,2025-06-11,Turkish Airlines,20h 35m,1 stop,"$1,402",$1
2025-06-04,2025-06-11,Turkish Airlines,23h 20m,1 stop,"$1,206",$1
2025-06-04,2025-06-11,"Lufthansa, MEA",15h 55m,1 stop,"$1,588",$1
2025-06-04,2025-06-11,"MEA, Lufthansa",19h 10m,2 stops,"$1,206",$1
2025-06-04,2025-06-11,Turkish Airlines,26h 40m,1 stop,"$1,206",N/A
2025-06-04,2025-06-11,Turkish Airlines,17h 50m,1 stop,"$1,047",N/A
2025-06-04,2025-06-11,Turkish Airlines,21h 10m,1 stop,"$1,893",N/A
2025-06-04,2025-06-11,Turkish Airlines,23h 20m,1 stop,"$1,478",N/A
2025-06-04,2025-06-11,Turkish Airlines,26h 40m,1 stop,"$1,419",N/A
2025-06-04,2025-06-11,Turkish Airlines,17h 50m,1 stop,"$1,708",N/A
2025-06-04,2025-06-11,Turkish Airlines,20h 35m,1 stop,"$1,528",N/A
2025-06-04,2025-06-11,Turkish Airlines,24h 05m,1 stop,"$1,023",N/A
2025-06-04,2025-06-11,Air France,35h 05m,1 stop,"$1,371",$1
2025-06-04,2025-06-11,Air France,36h 10m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,Turkish Airlines,20h 35m,1 stop,$893,$1
2025-06-04,2025-06-11,Turkish Airlines,17h 50m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,"French Bee, Cyprus Airways",53h 05m,2 stops,"$1,047",$1
2025-06-04,2025-06-11,"Aegean Airlines, Norse Atlantic Airways",25h 40m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,Turkish Airlines,20h 35m,1 stop,"$1,074",$1
2025-06-04,2025-06-11,Turkish Airlines,17h 50m,1 stop,"$1,402",$1
2025-06-04,2025-06-11,"French Bee, Pegasus Airlines",19h 50m,2 stops,"$1,283",$1
2025-06-04,2025-06-11,"MEA, Norse Atlantic Airways",20h 20m,1 stop,"$1,023",$1
2025-06-04,2025-06-11,Turkish Airlines,21h 10m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,Turkish Airlines,17h 50m,1 stop,"$1,638",$1
2025-06-04,2025-06-11,"Air Caraïbes, Pegasus Airlines",19h 50m,2 stops,"$1,283",$1
2025-06-04,2025-06-11,"MEA, Norse Atlantic Airways",20h 20m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,Qatar Airways,21h 50m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,Qatar Airways,22h 20m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,Turkish Airlines,21h 10m,1 stop,"$1,283",$1
2025-06-04,2025-06-11,Turkish Airlines,17h 50m,1 stop,"$1,588",$1
2025-06-04,2025-06-11,"Air Caraïbes, Pegasus Airlines",19h 50m,2 stops,"$1,588",$1
2025-06-04,2025-06-11,"Aegean Airlines, Norse Atlantic Airways",25h 40m,1 stop,"$1,588",$1
2025-06-04,2025-06-11,Turkish Airlines,20h 35m,1 stop,"$1,402",$1
2025-06-04,2025-06-11,Turkish Airlines,23h 20m,1 stop,"$1,206",$1
2025-06-04,2025-06-11,"Lufthansa, MEA",15h 55m,1 stop,"$1,588",$1
2025-06-04,2025-06-11,"MEA, Lufthansa",19h 10m,2 stops,"$1,206",$1
2025-06-04,2025-06-11,Turkish Airlines,26h 40m,1 stop,"$1,206",$1
2025-06-04,2025-06-11,Turkish Airlines,17h 50m,1 stop,"$1,047",$1
2025-06-04,2025-06-11,Turkish Airlines,21h 10m,1 stop,"$1,893",$1
2025-06-04,2025-06-11,Turkish Airlines,23h 20m,1 stop,"$1,478",$1
2025-06-04,2025-06-11,Turkish Airlines,26h 40m,1 stop,"$1,419",$1
2025-06-04,2025-06-11,Turkish Airlines,17h 50m,1 stop,"$1,708",$1
2025-06-04,2025-06-11,Turkish Airlines,20h 35m,1 stop,"$1,528",$1
2025-06-04,2025-06-11,Turkish Airlines,24h 05m,1 stop,"$1,023",$1
2025-06-04,2025-06-11,Turkish Airlines,26h 50m,1 stop,"$1,206",$1
2025-06-04,2025-06-11,Turkish Airlines,17h 50m,1 stop,"$1,206",$1
2025-06-04,2025-06-11,Turkish Airlines,20h 35m,1 stop,"$1,206",N/A
2025-06-04,2025-06-11,Turkish Airlines,19h 35m,1 stop,"$1,206",N/A
2025-06-04,2025-06-11,Turkish Airlines,22h 45m,1 stop,"$1,331",N/A
2025-06-04,2025-06-11,Turkish Airlines,17h 50m,1 stop,"$1,206",N/A
2025-06-04,2025-06-11,Turkish Airlines,21h 10m,1 stop,"$1,478",N/A
2025-06-04,2025-06-11,Turkish Airlines,19h 35m,1 stop,"$1,419",N/A
2025-06-04,2025-06-11,Qatar Airways,21h 50m,1 stop,"$1,331",N/A
2025-06-04,2025-06-11,Qatar Airways,22h 20m,1 stop,"$1,206",N/A
2025-06-04,2025-06-11,Turkish Airlines,20h 35m,1 stop,"$1,288",N/A
2025-06-04,2025-06-11,Turkish Airlines,30h 10m,1 stop,"$1,206",N/A
2025-06-04,2025-06-11,Turkish Airlines,22h 45m,1 stop,"$1,504",N/A
2025-06-04,2025-06-11,Turkish Airlines,17h 50m,1 stop,"$1,206",N/A
2025-06-04,2025-06-11,Turkish Airlines,21h 10m,1 stop,"$1,331",N/A
2025-06-11,2025-06-18,Turkish Airlines,20h 35m,1 stop,"$1,283",$1
2025-06-11,2025-06-18,Turkish Airlines,17h 50m,1 stop,"$1,114",$1
2025-06-11,2025-06-18,"Norse Atlantic Airways, Aegean Airlines",18h 20m,1 stop,"$1,283",$1
2025-06-11,2025-06-18,"Aegean Airlines, Norse Atlantic Airways",25h 40m,1 stop,"$1,283",$1
2025-06-11,2025-06-18,Turkish Airlines,20h 35m,1 stop,"$1,283",$1
2025-06-11,2025-06-18,Turkish Airlines,17h 50m,1 stop,"$1,345",$1
2025-06-11,2025-06-18,Turkish Airlines,26h 40m,1 stop,"$1,283",$1
2025-06-11,2025-06-18,Turkish Airlines,17h 50m,1 stop,"$1,283",$1
2025-06-11,2025-06-18,Turkish Airlines,20h 35m,1 stop,"$1,345",$1
2025-06-11,2025-06-18,Turkish Airlines,23h 20m,1 stop,"$1,696",$1
2025-06-11,2025-06-18,Turkish Airlines,26h 50m,1 stop,"$1,283",$1
2025-06-11,2025-06-18,Turkish Airlines,17h 50m,1 stop,"$1,283",$1
2025-06-11,2025-06-18,Turkish Airlines,26h 40m,1 stop,"$1,711",$1
2025-06-11,2025-06-18,Turkish Airlines,17h 50m,1 stop,"$1,283",$1
2025-06-11,2025-06-18,Turkish Airlines,20h 35m,1 stop,"$1,276",N/A
2025-06-11,2025-06-18,Turkish Airlines,24h 05m,1 stop,"$1,711",N/A
2025-06-11,2025-06-18,Turkish Airlines,20h 35m,1 stop,"$1,283",$1
2025-06-11,2025-06-18,Air France,31h 20m,1 stop,"$1,825",$1
2025-06-11,2025-06-18,Air France,29h 20m,1 stop,"$1,283",$1
2025-06-11,2025-06-18,Turkish Airlines,20h 35m,1 stop,"$1,114",$1
2025-06-11,2025-06-18,Turkish Airlines,17h 50m,1 stop,"$1,281",$1
2025-06-11,2025-06-18,"Norse Atlantic Airways, Aegean Airlines",18h 20m,1 stop,"$1,283",$1
2025-06-11,2025-06-18,"Aegean Airlines, Norse Atlantic Airways",25h 40m,1 stop,"$1,281",$1
2025-06-11,2025-06-18,Turkish Airlines,20h 35m,1 stop,"$1,345",$1
2025-06-11,2025-06-18,Turkish Airlines,17h 50m,1 stop,"$1,281",$1
2025-06-11,2025-06-18,Turkish Airlines,26h 40m,1 stop,"$1,281",$1
2025-06-11,2025-06-18,Turkish Airlines,17h 50m,1 stop,"$1,341",$1
2025-06-11,2025-06-18,Turkish Airlines,20h 35m,1 stop,"$1,696",$1
2025-06-11,2025-06-18,Turkish Airlines,23h 20m,1 stop,"$1,283",$1
2025-06-11,2025-06-18,Turkish Airlines,26h 50m,1 stop,"$1,281",$1
2025-06-11,2025-06-18,Turkish Airlines,17h 50m,1 stop,"$1,528",$1
2025-06-11,2025-06-18,Turkish Airlines,26h 40m,1 stop,"$1,711",$1
2025-06-11,2025-06-18,Turkish Airlines,17h 50m,1 stop,"$1,276",$1
2025-06-11,2025-06-18,Turkish Airlines,20h 35m,1 stop,"$1,711",$1
2025-06-11,2025-06-18,Turkish Airlines,24h 05m,1 stop,"$1,711",$1
2025-06-11,2025-06-18,Turkish Airlines,26h 50m,1 stop,"$1,628",$1
2025-06-11,2025-06-18,Turkish Airlines,17h 50m,1 stop,"$1,711",$1
2025-06-11,2025-06-18,Turkish Airlines,21h 10m,1 stop,"$1,444",$1
2025-06-11,2025-06-18,Turkish Airlines,17h 50m,1 stop,"$1,711",$1
2025-06-11,2025-06-18,Turkish Airlines,32h 45m,1 stop,"$1,281",$1
2025-06-11,2025-06-18,Turkish Airlines,17h 50m,1 stop,"$1,281",$1
2025-06-11,2025-06-18,Turkish Airlines,20h 35m,1 stop,"$1,281",$1
2025-06-11,2025-06-18,Turkish Airlines,30h 10m,1 stop,"$1,283",$1
2025-06-11,2025-06-18,Lufthansa,22h 40m,2 stops,"$1,528",$1
2025-06-11,2025-06-18,"MEA, Lufthansa",19h 35m,1 stop,"$1,281",N/A
2025-06-11,2025-06-18,Turkish Airlines,20h 35m,1 stop,"$1,283",N/A
2025-06-11,2025-06-18,Turkish Airlines,19h 35m,1 stop,"$1,464",N/A
2025-06-11,2025-06-18,"Norse Atlantic Airways, Aegean Airlines",18h 20m,1 stop,"$1,464",N/A
2025-06-11,2025-06-18,"MEA, Norse Atlantic Airways",20h 20m,1 stop,"$1,464",N/A
2025-06-11,2025-06-18,Air France,31h 20m,1 stop,"$1,825",$1
2025-06-11,2025-06-18,Air France,29h 20m,1 stop,"$1,283",$1
2025-06-11,2025-06-18,Turkish Airlines,20h 35m,1 stop,"$1,114",$1
2025-06-11,2025-06-18,Turkish Airlines,17h 50m,1 stop,"$1,281",$1
2025-06-11,2025-06-18,"Norse Atlantic Airways, Aegean Airlines",18h 20m,1 stop,"$1,283",$1
2025-06-11,2025-06-18,"Aegean Airlines, Norse Atlantic Airways",25h 40m,1 stop,"$1,281",$1
2025-06-11,2025-06-18,Turkish Airlines,20h 35m,1 stop,"$1,345",$1
2025-06-11,2025-06-18,Turkish Airlines,17h 50m,1 stop,"$1,281",$1
2025-06-11,2025-06-18,Turkish Airlines,26h 40m,1 stop,"$1,281",$1
2025-06-11,2025-06-18,Turkish Airlines,17h 50m,1 stop,"$1,341",$1
2025-06-11,2025-06-18,Turkish Airlines,20h 35m,1 stop,"$1,696",$1
2025-06-11,2025-06-18,Turkish Airlines,23h 20m,1 stop,"$1,283",$1
2025-06-11,2025-06-18,Turkish Airlines,26h 50m,1 stop,"$1,281",$1
2025-06-11,2025-06-18,Turkish Airlines,17h 50m,1 stop,"$1,528",$1
2025-06-11,2025-06-18,Turkish Airlines,26h 40m,1 stop,"$1,711",$1
2025-06-11,2025-06-18,Turkish Airlines,17h 50m,1 stop,"$1,276",$1
2025-06-11,2025-06-18,Turkish Airlines,20h 35m,1 stop,"$1,711",$1
2025-06-11,2025-06-18,Turkish Airlines,24h 05m,1 stop,"$1,711",$1
2025-06-11,2025-06-18,Turkish Airlines,26h 50m,1 stop,"$1,628",$1
2025-06-11,2025-06-18,Turkish Airlines,17h 50m,1 stop,"$1,711",$1
2025-06-11,2025-06-18,Turkish Airlines,21h 10m,1 stop,"$1,444",$1
2025-06-11,2025-06-18,Turkish Airlines,17h 50m,1 stop,"$1,711",$1
2025-06-11,2025-06-18,Turkish Airlines,32h 45m,1 stop,"$1,281",$1
2025-06-11,2025-06-18,Turkish Airlines,17h 50m,1 stop,"$1,281",$1
2025-06-11,2025-06-18,Turkish Airlines,20h 35m,1 stop,"$1,281",$1
2025-06-11,2025-06-18,Turkish Airlines,30h 10m,1 stop,"$1,283",$1
2025-06-11,2025-06-18,Lufthansa,22h 40m,2 stops,"$1,528",$1
2025-06-11,2025-06-18,"MEA, Lufthansa",19h 35m,1 stop,"$1,281",N/A
2025-06-11,2025-06-18,Turkish Airlines,20h 35m,1 stop,"$1,283",N/A
2025-06-11,2025-06-18,Turkish Airlines,19h 35m,1 stop,"$1,464",N/A
2025-06-11,2025-06-18,"Norse Atlantic Airways, Aegean Airlines",18h 20m,1 stop,"$1,464",N/A
2025-06-11,2025-06-18,"MEA, Norse Atlantic Airways",20h 20m,1 stop,"$1,464",N/A
2025-06-18,2025-06-25,Turkish Airlines,20h 35m,1 stop,"$1,325",$1
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,303",$1
2025-06-18,2025-06-25,Turkish Airlines,20h 35m,1 stop,"$1,325",$1
2025-06-18,2025-06-25,Turkish Airlines,36h 25m,1 stop,"$1,325",$1
2025-06-18,2025-06-25,Turkish Airlines,21h 10m,1 stop,"$1,325",$1
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,325",$1
2025-06-18,2025-06-25,Turkish Airlines,20h 35m,1 stop,"$1,388",$1
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,325",$1
2025-06-18,2025-06-25,Turkish Airlines,21h 10m,1 stop,"$1,325",$1
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,325",$1
2025-06-18,2025-06-25,Turkish Airlines,26h 50m,1 stop,"$1,325",$1
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,325",$1
2025-06-18,2025-06-25,Air France,17h 30m,1 stop,"$2,255",$1
2025-06-18,2025-06-25,Air France,29h 20m,1 stop,"$1,283",$1
2025-06-18,2025-06-25,Turkish Airlines,20h 35m,1 stop,"$1,256",$1
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,283",$1
2025-06-18,2025-06-25,Multiple airlines,33h 10m,3 stops,"$1,281",$1
2025-06-18,2025-06-25,"Aegean Airlines, Scandinavian Airlines",22h 30m,2 stops,"$1,281",$3
2025-06-18,2025-06-25,Turkish Airlines,21h 10m,1 stop,"$1,283",$1
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,376",$1
2025-06-18,2025-06-25,Turkish Airlines,20h 35m,1 stop,"$1,281",$1
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,345",$1
2025-06-18,2025-06-25,Turkish Airlines,21h 10m,1 stop,"$1,281",$1
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,281",$1
2025-06-18,2025-06-25,Turkish Airlines,26h 50m,1 stop,"$1,281",$1
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,281",$1
2025-06-18,2025-06-25,Qatar Airways,19h 35m,1 stop,"$1,341",$1
2025-06-18,2025-06-25,Qatar Airways,22h 20m,1 stop,"$1,376",N/A
2025-06-18,2025-06-25,Turkish Airlines,20h 35m,1 stop,"$1,711",N/A
2025-06-18,2025-06-25,Air France,17h 30m,1 stop,"$2,255",$1
2025-06-18,2025-06-25,Air France,29h 20m,1 stop,"$1,283",$1
2025-06-18,2025-06-25,Turkish Airlines,20h 35m,1 stop,"$1,256",$1
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,283",$1
2025-06-18,2025-06-25,Multiple airlines,33h 10m,3 stops,"$1,281",$1
2025-06-18,2025-06-25,"Aegean Airlines, Scandinavian Airlines",22h 30m,2 stops,"$1,281",$3
2025-06-18,2025-06-25,Turkish Airlines,21h 10m,1 stop,"$1,283",$1
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,376",$1
2025-06-18,2025-06-25,Turkish Airlines,20h 35m,1 stop,"$1,281",$1
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,345",$1
2025-06-18,2025-06-25,Turkish Airlines,21h 10m,1 stop,"$1,281",$1
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,281",$1
2025-06-18,2025-06-25,Turkish Airlines,26h 50m,1 stop,"$1,281",$1
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,281",$1
2025-06-18,2025-06-25,Qatar Airways,19h 35m,1 stop,"$1,341",$1
2025-06-18,2025-06-25,Qatar Airways,22h 20m,1 stop,"$1,376",$1
2025-06-18,2025-06-25,Turkish Airlines,20h 35m,1 stop,"$1,711",$1
2025-06-18,2025-06-25,Turkish Airlines,23h 20m,1 stop,"$1,281",$1
2025-06-18,2025-06-25,Turkish Airlines,26h 40m,1 stop,"$1,711",$4
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,888",$1
2025-06-18,2025-06-25,Turkish Airlines,21h 10m,1 stop,"$1,711",$1
2025-06-18,2025-06-25,Turkish Airlines,23h 20m,1 stop,"$1,673",$2
2025-06-18,2025-06-25,Turkish Airlines,20h 35m,1 stop,"$1,711",$2
2025-06-18,2025-06-25,Turkish Airlines,24h 05m,1 stop,"$1,711",$1
2025-06-18,2025-06-25,Turkish Airlines,26h 50m,1 stop,"$2,095",$1
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,514",$1
2025-06-18,2025-06-25,Turkish Airlines,21h 10m,1 stop,"$2,054",$1
2025-06-18,2025-06-25,Turkish Airlines,24h 05m,1 stop,"$1,281",$1
2025-06-18,2025-06-25,Turkish Airlines,26h 40m,1 stop,"$1,464",N/A
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,281",N/A
2025-06-18,2025-06-25,Qatar Airways,21h 50m,1 stop,"$1,283",N/A
2025-06-18,2025-06-25,Qatar Airways,22h 20m,1 stop,"$1,345",N/A
2025-06-18,2025-06-25,Air France,17h 30m,1 stop,"$2,255",$1
2025-06-18,2025-06-25,Air France,29h 20m,1 stop,"$1,283",$1
2025-06-18,2025-06-25,Turkish Airlines,20h 35m,1 stop,"$1,256",$1
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,283",$1
2025-06-18,2025-06-25,Multiple airlines,33h 10m,3 stops,"$1,281",$1
2025-06-18,2025-06-25,"Aegean Airlines, Scandinavian Airlines",22h 30m,2 stops,"$1,281",$3
2025-06-18,2025-06-25,Turkish Airlines,21h 10m,1 stop,"$1,283",$1
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,376",$1
2025-06-18,2025-06-25,Turkish Airlines,20h 35m,1 stop,"$1,281",$1
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,345",$1
2025-06-18,2025-06-25,Turkish Airlines,21h 10m,1 stop,"$1,281",$1
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,281",$1
2025-06-18,2025-06-25,Turkish Airlines,26h 50m,1 stop,"$1,281",$1
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,281",$1
2025-06-18,2025-06-25,Qatar Airways,19h 35m,1 stop,"$1,341",$1
2025-06-18,2025-06-25,Qatar Airways,22h 20m,1 stop,"$1,376",$1
2025-06-18,2025-06-25,Turkish Airlines,20h 35m,1 stop,"$1,711",$1
2025-06-18,2025-06-25,Turkish Airlines,23h 20m,1 stop,"$1,281",$1
2025-06-18,2025-06-25,Turkish Airlines,26h 40m,1 stop,"$1,711",$4
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,888",$1
2025-06-18,2025-06-25,Turkish Airlines,21h 10m,1 stop,"$1,711",$1
2025-06-18,2025-06-25,Turkish Airlines,23h 20m,1 stop,"$1,673",$2
2025-06-18,2025-06-25,Turkish Airlines,20h 35m,1 stop,"$1,711",$2
2025-06-18,2025-06-25,Turkish Airlines,24h 05m,1 stop,"$1,711",$1
2025-06-18,2025-06-25,Turkish Airlines,26h 50m,1 stop,"$2,077",$1
2025-06-18,2025-06-25,Turkish Airlines,17h 50m,1 stop,"$1,514",$1
2025-06-25,2025-07-02,Turkish Airlines,20h 35m,1 stop,"$1,283",$1
2025-06-25,2025-07-02,Turkish Airlines,17h 50m,1 stop,"$1,283",$1
2025-06-25,2025-07-02,Turkish Airlines,21h 10m,1 stop,"$1,283",$1
2025-06-25,2025-07-02,Turkish Airlines,17h 50m,1 stop,"$1,589",$1
2025-06-25,2025-07-02,Turkish Airlines,20h 35m,1 stop,"$1,283",$1
2025-06-25,2025-07-02,Turkish Airlines,23h 20m,1 stop,"$1,283",$1
2025-06-25,2025-07-02,Turkish Airlines,20h 35m,1 stop,"$1,283",$1
2025-06-25,2025-07-02,Turkish Airlines,17h 50m,1 stop,"$1,589",$1
2025-06-25,2025-07-02,Turkish Airlines,20h 35m,1 stop,"$1,281",$1
2025-06-25,2025-07-02,Turkish Airlines,17h 50m,1 stop,"$1,274",$1
2025-06-25,2025-07-02,Qatar Airways,42h 35m,2 stops,"$1,281",$1
2025-06-25,2025-07-02,Qatar Airways,22h 20m,1 stop,"$1,589",$1
2025-06-25,2025-07-02,Turkish Airlines,21h 10m,1 stop,"$1,589",$1
2025-06-25,2025-07-02,Turkish Airlines,17h 50m,1 stop,"$1,281",$1
2025-06-25,2025-07-02,Turkish Airlines,20h 35m,1 stop,"$1,281",$1
2025-06-25,2025-07-02,Turkish Airlines,17h 50m,1 stop,"$1,281",$1
2025-06-25,2025-07-02,Turkish Airlines,21h 10m,1 stop,"$1,281",$1
2025-06-25,2025-07-02,Air France,33h 50m,1 stop,"$1,920",$1
2025-06-25,2025-07-02,Air France,31h 05m,1 stop,"$1,281",$1
2025-06-25,2025-07-02,Turkish Airlines,20h 35m,1 stop,"$1,274",$1
2025-06-25,2025-07-02,Turkish Airlines,17h 50m,1 stop,"$1,281",$1
2025-06-25,2025-07-02,Qatar Airways,42h 35m,2 stops,"$1,452",$1
2025-06-25,2025-07-02,Qatar Airways,22h 20m,1 stop,"$1,589",$1
2025-06-25,2025-07-02,Turkish Airlines,21h 10m,1 stop,"$1,589",$1
2025-06-25,2025-07-02,Turkish Airlines,17h 50m,1 stop,"$1,281",$1
2025-06-25,2025-07-02,Qatar Airways,21h 50m,1 stop,"$1,281",$1
2025-06-25,2025-07-02,Qatar Airways,22h 20m,1 stop,"$1,281",$1
2025-06-25,2025-07-02,Turkish Airlines,20h 35m,1 stop,"$1,281",$1
2025-06-25,2025-07-02,Turkish Airlines,17h 50m,1 stop,"$1,416",$1
2025-06-25,2025-07-02,Turkish Airlines,21h 10m,1 stop,"$1,405",$2
2025-06-25,2025-07-02,Turkish Airlines,17h 50m,1 stop,"$1,416",$1
2025-06-25,2025-07-02,Turkish Airlines,20h 35m,1 stop,"$2,095",$1
2025-06-25,2025-07-02,Turkish Airlines,23h 20m,1 stop,"$1,535",$1
2025-06-25,2025-07-02,Turkish Airlines,26h 40m,1 stop,"$1,711",$1
2025-06-25,2025-07-02,Turkish Airlines,17h 50m,1 stop,"$1,206",$1
2025-06-25,2025-07-02,Turkish Airlines,21h 10m,1 stop,"$1,588",$1
2025-06-25,2025-07-02,Turkish Airlines,23h 20m,1 stop,"$1,214",$1
2025-06-25,2025-07-02,Turkish Airlines,26h 50m,1 stop,"$1,206",$1
2025-06-25,2025-07-02,Turkish Airlines,17h 50m,1 stop,"$1,206",$1
2025-06-25,2025-07-02,Turkish Airlines,20h 35m,1 stop,"$1,206",$1
2025-06-25,2025-07-02,Turkish Airlines,24h 05m,1 stop,"$1,214",$1
2025-06-25,2025-07-02,Qatar Airways,21h 50m,1 stop,"$1,206",$1
2025-06-25,2025-07-02,Qatar Airways,27h 40m,1 stop,"$1,206",$1
2025-06-25,2025-07-02,Turkish Airlines,21h 10m,1 stop,"$1,405",N/A
2025-06-25,2025-07-02,Turkish Airlines,24h 05m,1 stop,"$1,385",N/A
