Departure,Return,Airline,Duration,Transit,Price,Competitor Price,Duration in Minutes,Flight Type,Price Type,Season,Price per Hour
2025-06-02,2025-06-09,MEA,4h 15m,0,483.0,467.99,255,Short,Cheap,Summer,113.65
2025-06-09,2025-06-16,LOT,29h 30m,1,443.0,668.0,1770,Long,Cheap,Summer,15.02
2025-06-09,2025-06-16,Pegasus Airlines,8h 20m,1,652.0,695.0,500,Long,Affordable,Summer,78.24
2025-06-09,2025-06-16,MEA,4h 15m,0,395.0,689.0,255,Short,Cheap,Summer,92.94
2025-06-09,2025-06-16,MEA,4h 40m,0,679.0,776.0,280,Short,Affordable,Summer,145.5
2025-06-09,2025-06-16,Multiple airlines,21h 05m,2,679.0,663.99,1265,Long,Affordable,Summer,32.21
2025-06-09,2025-06-16,Pegasus Airlines,8h 20m,1,734.0,718.99,500,Long,Affordable,Summer,88.08
2025-06-09,2025-06-16,MEA,4h 15m,0,745.0,729.99,255,Short,Affordable,Summer,175.29
2025-06-09,2025-06-16,MEA,4h 40m,0,719.0,703.99,280,Short,Affordable,Summer,154.07
2025-06-09,2025-06-16,MEA,4h 15m,0,770.0,754.99,255,Short,Affordable,Summer,181.18
2025-06-09,2025-06-16,MEA,4h 40m,0,770.0,754.99,280,Short,Affordable,Summer,165.0
2025-06-09,2025-06-16,MEA,4h 40m,0,772.0,756.99,280,Short,Affordable,Summer,165.43
2025-06-09,2025-06-16,MEA,4h 20m,0,587.0,571.99,260,Short,Cheap,Summer,135.46
2025-06-09,2025-06-16,MEA,4h 40m,0,613.0,597.99,280,Short,Cheap,Summer,131.36
2025-06-09,2025-06-16,Air France,4h 20m,0,613.0,597.99,260,Short,Cheap,Summer,141.46
2025-06-09,2025-06-16,Air France,4h 40m,0,567.0,551.99,280,Short,Cheap,Summer,121.5
2025-06-09,2025-06-16,MEA,4h 20m,0,648.0,632.99,260,Short,Affordable,Summer,149.54
2025-06-09,2025-06-16,Multiple airlines,21h 05m,2,679.0,686.0,1265,Long,Affordable,Summer,32.21
2025-06-09,2025-06-16,Pegasus Airlines,8h 20m,1,734.0,768.0,500,Long,Affordable,Summer,88.08
2025-06-09,2025-06-16,MEA,4h 15m,0,745.0,767.0,255,Short,Affordable,Summer,175.29
2025-06-09,2025-06-16,MEA,4h 40m,0,719.0,877.0,280,Short,Affordable,Summer,154.07
2025-06-09,2025-06-16,MEA,4h 15m,0,770.0,902.0,255,Short,Affordable,Summer,181.18
2025-06-09,2025-06-16,MEA,4h 40m,0,770.0,899.0,280,Short,Affordable,Summer,165.0
2025-06-09,2025-06-16,MEA,4h 40m,0,648.0,632.99,280,Short,Affordable,Summer,138.86
2025-06-09,2025-06-16,MEA,4h 20m,0,622.0,606.99,260,Short,Affordable,Summer,143.54
2025-06-09,2025-06-16,MEA,4h 40m,0,684.0,668.99,280,Short,Affordable,Summer,146.57
2025-06-09,2025-06-16,MEA,4h 15m,0,647.0,631.99,255,Short,Affordable,Summer,152.24
2025-06-09,2025-06-16,MEA,4h 40m,0,647.0,631.99,280,Short,Affordable,Summer,138.64
2025-06-09,2025-06-16,MEA,4h 15m,0,668.0,652.99,255,Short,Affordable,Summer,157.18
2025-06-09,2025-06-16,MEA,4h 40m,0,637.0,621.99,280,Short,Affordable,Summer,136.5
2025-06-09,2025-06-16,Pegasus Airlines,7h 10m,1,765.0,749.99,430,Medium,Affordable,Summer,106.74
2025-06-09,2025-06-16,MEA,4h 40m,0,765.0,749.99,280,Short,Affordable,Summer,163.93
2025-06-09,2025-06-16,Pegasus Airlines,7h 10m,1,779.0,763.99,430,Medium,Affordable,Summer,108.7
2025-06-09,2025-06-16,MEA,4h 40m,0,762.0,746.99,280,Short,Affordable,Summer,163.29
2025-06-09,2025-06-16,Pegasus Airlines,7h 10m,1,804.0,788.99,430,Medium,Affordable,Summer,112.19
2025-06-09,2025-06-16,MEA,4h 40m,0,804.0,788.99,280,Short,Affordable,Summer,172.29
2025-06-09,2025-06-16,MEA,4h 15m,0,749.0,733.99,255,Short,Affordable,Summer,176.24
2025-06-09,2025-06-16,Aegean Airlines,7h 20m,1,749.0,733.99,440,Medium,Affordable,Summer,102.14
2025-06-09,2025-06-16,MEA,4h 15m,0,770.0,614.0,255,Short,Affordable,Summer,181.18
2025-06-09,2025-06-16,MEA,4h 40m,0,772.0,440.0,280,Short,Affordable,Summer,165.43
2025-06-09,2025-06-16,Aegean Airlines,7h 20m,1,569.0,553.99,440,Medium,Cheap,Summer,77.59
2025-06-09,2025-06-16,MEA,4h 20m,0,534.0,518.99,260,Short,Cheap,Summer,123.23
2025-06-09,2025-06-16,Aegean Airlines,7h 20m,1,846.0,830.99,440,Medium,Affordable,Summer,115.36
2025-06-09,2025-06-16,Pegasus Airlines,8h 10m,1,606.0,590.99,490,Long,Cheap,Summer,74.2
2025-06-09,2025-06-16,MEA,4h 40m,0,594.0,578.99,280,Short,Cheap,Summer,127.29
2025-06-09,2025-06-16,MEA,4h 15m,0,594.0,578.99,255,Short,Cheap,Summer,139.76
2025-06-09,2025-06-16,SunExpress,7h 10m,1,432.0,416.99,430,Medium,Cheap,Summer,60.28
2025-06-09,2025-06-16,Pegasus Airlines,8h 10m,1,775.0,759.99,490,Long,Affordable,Summer,94.9
2025-06-09,2025-06-16,MEA,4h 40m,0,843.0,827.99,280,Short,Affordable,Summer,180.64
2025-06-09,2025-06-16,Pegasus Airlines,8h 10m,1,455.0,439.99,490,Long,Cheap,Summer,55.71
2025-06-09,2025-06-16,MEA,4h 40m,0,800.0,784.99,280,Short,Affordable,Summer,171.43
2025-06-09,2025-06-16,MEA,4h 15m,0,803.0,787.99,255,Short,Affordable,Summer,188.94
2025-06-09,2025-06-16,TAROM,7h 55m,1,595.0,579.99,475,Long,Cheap,Summer,75.16
2025-06-09,2025-06-16,MEA,4h 15m,0,589.0,573.99,255,Short,Cheap,Summer,138.59
2025-06-09,2025-06-16,MEA,4h 20m,0,587.0,440.0,260,Short,Cheap,Summer,135.46
2025-06-09,2025-06-16,MEA,4h 40m,0,613.0,697.0,280,Short,Cheap,Summer,131.36
2025-06-09,2025-06-16,Air France,4h 20m,0,613.0,697.0,260,Short,Cheap,Summer,141.46
2025-06-09,2025-06-16,Pegasus Airlines,8h 20m,1,544.0,528.99,500,Long,Cheap,Summer,65.28
2025-06-09,2025-06-16,MEA,4h 15m,0,432.0,416.99,255,Short,Cheap,Summer,101.65
2025-06-09,2025-06-16,SunExpress,7h 10m,1,764.0,748.99,430,Medium,Affordable,Summer,106.6
2025-06-09,2025-06-16,MEA,4h 20m,0,1278.0,1262.99,260,Short,Expensive,Summer,294.92
2025-06-09,2025-06-16,SunExpress,7h 10m,1,581.0,565.99,430,Medium,Cheap,Summer,81.07
2025-06-09,2025-06-16,Lufthansa,7h 20m,1,590.0,574.99,440,Medium,Cheap,Summer,80.45
2025-06-09,2025-06-16,MEA,4h 40m,0,691.0,675.99,280,Short,Affordable,Summer,148.07
2025-06-09,2025-06-16,MEA,4h 15m,0,682.0,666.99,255,Short,Affordable,Summer,160.47
2025-06-09,2025-06-16,Royal Jordanian,8h 15m,1,589.0,573.99,495,Long,Cheap,Summer,71.39
2025-06-09,2025-06-16,Lufthansa,7h 20m,1,1044.0,1028.99,440,Medium,Expensive,Summer,142.36
2025-06-09,2025-06-16,MEA,4h 40m,0,805.0,789.99,280,Short,Affordable,Summer,172.5
2025-06-09,2025-06-16,Lufthansa,7h 20m,1,701.0,685.99,440,Medium,Affordable,Summer,95.59
2025-06-09,2025-06-16,MEA,4h 40m,0,682.0,666.99,280,Short,Affordable,Summer,146.14
2025-06-09,2025-06-16,MEA,4h 15m,0,845.0,829.99,255,Short,Affordable,Summer,198.82
2025-06-09,2025-06-16,TAROM,7h 55m,1,681.0,665.99,475,Long,Affordable,Summer,86.02
2025-06-16,2025-06-23,MEA,4h 15m,0,745.0,491.0,255,Short,Affordable,Summer,175.29
2025-06-16,2025-06-23,MEA,4h 40m,0,411.0,485.0,280,Short,Cheap,Summer,88.07
2025-06-16,2025-06-23,Aegean Airlines,11h 35m,1,772.0,784.0,695,Long,Affordable,Summer,66.65
2025-06-16,2025-06-23,Aegean Airlines,10h 20m,1,772.0,491.0,620,Long,Affordable,Summer,74.71
2025-06-16,2025-06-23,MEA,4h 15m,0,891.0,875.99,255,Short,Affordable,Summer,209.65
2025-06-16,2025-06-23,MEA,4h 40m,0,610.0,931.0,280,Short,Cheap,Summer,130.71
2025-06-16,2025-06-23,MEA,4h 15m,0,891.0,875.99,255,Short,Affordable,Summer,209.65
2025-06-16,2025-06-23,MEA,4h 40m,0,918.0,902.99,280,Short,Affordable,Summer,196.71
2025-06-16,2025-06-23,MEA,4h 20m,0,918.0,902.99,260,Short,Affordable,Summer,211.85
2025-06-16,2025-06-23,Pegasus Airlines,7h 10m,1,636.0,620.99,430,Medium,Affordable,Summer,88.74
2025-06-16,2025-06-23,MEA,4h 15m,0,934.0,918.99,255,Short,Expensive,Summer,219.76
2025-06-16,2025-06-23,MEA,4h 40m,0,1148.0,1132.99,280,Short,Expensive,Summer,246.0
2025-06-16,2025-06-23,MEA,4h 20m,0,480.0,464.99,260,Short,Cheap,Summer,110.77
2025-06-16,2025-06-23,MEA,4h 40m,0,457.0,441.99,280,Short,Cheap,Summer,97.93
2025-06-16,2025-06-23,MEA,4h 20m,0,647.0,631.99,260,Short,Affordable,Summer,149.31
2025-06-16,2025-06-23,MEA,4h 40m,0,655.0,639.99,280,Short,Affordable,Summer,140.36
2025-06-16,2025-06-23,MEA,4h 15m,0,773.0,757.99,255,Short,Affordable,Summer,181.88
2025-06-16,2025-06-23,MEA,4h 40m,0,496.0,480.99,280,Short,Cheap,Summer,106.29
2025-06-16,2025-06-23,Pegasus Airlines,7h 10m,1,1148.0,1132.99,430,Medium,Expensive,Summer,160.19
2025-06-16,2025-06-23,MEA,4h 40m,0,480.0,464.99,280,Short,Cheap,Summer,102.86
2025-06-16,2025-06-23,MEA,4h 15m,0,831.0,815.99,255,Short,Affordable,Summer,195.53
2025-06-16,2025-06-23,MEA,4h 40m,0,843.0,827.99,280,Short,Affordable,Summer,180.64
2025-06-16,2025-06-23,Air France,4h 20m,0,457.0,441.99,260,Short,Cheap,Summer,105.46
2025-06-16,2025-06-23,Air France,4h 40m,0,496.0,480.99,280,Short,Cheap,Summer,106.29
2025-06-16,2025-06-23,Air France,4h 15m,0,1207.0,1191.99,255,Short,Expensive,Summer,284.0
2025-06-16,2025-06-23,Air France,4h 40m,0,800.0,784.99,280,Short,Affordable,Summer,171.43
2025-06-16,2025-06-23,Pegasus Airlines,7h 10m,1,606.0,590.99,430,Medium,Cheap,Summer,84.56
2025-06-16,2025-06-23,Pegasus Airlines,8h 20m,1,918.0,902.99,500,Long,Affordable,Summer,110.16
2025-06-16,2025-06-23,Aegean Airlines,8h 30m,1,480.0,464.99,510,Long,Cheap,Summer,56.47
2025-06-16,2025-06-23,MEA,4h 40m,0,918.0,928.0,280,Short,Affordable,Summer,196.71
2025-06-16,2025-06-23,Aegean Airlines,7h 20m,1,741.0,725.99,440,Medium,Affordable,Summer,101.05
2025-06-16,2025-06-23,Pegasus Airlines,8h 10m,1,921.0,905.99,490,Long,Affordable,Summer,112.78
2025-06-16,2025-06-23,MEA,4h 40m,0,430.0,414.99,280,Short,Cheap,Summer,92.14
2025-06-16,2025-06-23,MEA,4h 15m,0,619.0,603.99,255,Short,Affordable,Summer,145.65
2025-06-16,2025-06-23,Pegasus Airlines,8h 20m,1,625.0,609.99,500,Long,Affordable,Summer,75.0
2025-06-16,2025-06-23,MEA,4h 15m,0,693.0,677.99,255,Short,Affordable,Summer,163.06
2025-06-16,2025-06-23,SunExpress,7h 10m,1,569.0,553.99,430,Medium,Cheap,Summer,79.4
2025-06-16,2025-06-23,Pegasus Airlines,7h 10m,1,652.0,636.99,430,Medium,Affordable,Summer,90.98
2025-06-16,2025-06-23,Aegean Airlines,7h 20m,1,652.0,636.99,440,Medium,Affordable,Summer,88.91
2025-06-16,2025-06-23,Air France,4h 15m,0,604.0,588.99,255,Short,Cheap,Summer,142.12
2025-06-16,2025-06-23,Air France,4h 40m,0,647.0,631.99,280,Short,Affordable,Summer,138.64
2025-06-16,2025-06-23,Pegasus Airlines,7h 10m,1,647.0,631.99,430,Medium,Affordable,Summer,90.28
2025-06-16,2025-06-23,Pegasus Airlines,8h 20m,1,721.0,705.99,500,Long,Affordable,Summer,86.52
2025-06-16,2025-06-23,MEA,4h 15m,0,721.0,705.99,255,Short,Affordable,Summer,169.65
2025-06-16,2025-06-23,Aegean Airlines,7h 20m,1,988.0,972.99,440,Medium,Expensive,Summer,134.73
2025-06-16,2025-06-23,MEA,4h 20m,0,918.0,697.0,260,Short,Affordable,Summer,211.85
2025-06-16,2025-06-23,MEA,4h 40m,0,918.0,697.0,280,Short,Affordable,Summer,196.71
2025-06-16,2025-06-23,Pegasus Airlines,7h 10m,1,636.0,966.0,430,Medium,Affordable,Summer,88.74
2025-06-16,2025-06-23,MEA,4h 40m,0,918.0,868.0,280,Short,Affordable,Summer,196.71
2025-06-16,2025-06-23,MEA,4h 15m,0,934.0,918.99,255,Short,Expensive,Summer,219.76
2025-06-16,2025-06-23,MEA,4h 40m,0,1148.0,1132.99,280,Short,Expensive,Summer,246.0
2025-06-16,2025-06-23,MEA,4h 15m,0,682.0,666.99,255,Short,Affordable,Summer,160.47
2025-06-16,2025-06-23,Royal Jordanian,8h 15m,1,682.0,666.99,495,Long,Affordable,Summer,82.67
2025-06-16,2025-06-23,Aegean Airlines,8h 30m,1,988.0,972.99,510,Long,Expensive,Summer,116.24
2025-06-16,2025-06-23,Aegean Airlines,7h 20m,1,955.0,939.99,440,Medium,Expensive,Summer,130.23
2025-06-16,2025-06-23,Pegasus Airlines,8h 10m,1,455.0,439.99,490,Long,Cheap,Summer,55.71
2025-06-16,2025-06-23,Aegean Airlines,7h 20m,1,720.0,704.99,440,Medium,Affordable,Summer,98.18
2025-06-16,2025-06-23,Air France,4h 20m,0,810.0,794.99,260,Short,Affordable,Summer,186.92
2025-06-16,2025-06-23,Air France,4h 40m,0,481.0,465.99,280,Short,Cheap,Summer,103.07
2025-06-16,2025-06-23,Pegasus Airlines,8h 20m,1,643.0,627.99,500,Long,Affordable,Summer,77.16
2025-06-16,2025-06-23,Pegasus Airlines,7h 10m,1,496.0,480.99,430,Medium,Cheap,Summer,69.21
2025-06-16,2025-06-23,SunExpress,7h 10m,1,602.0,586.99,430,Medium,Cheap,Summer,84.0
2025-06-16,2025-06-23,MEA,4h 15m,0,900.0,884.99,255,Short,Affordable,Summer,211.76
2025-06-16,2025-06-23,SunExpress,7h 10m,1,886.0,870.99,430,Medium,Affordable,Summer,123.63
2025-06-16,2025-06-23,Pegasus Airlines,8h 10m,1,903.0,887.99,490,Long,Affordable,Summer,110.57
2025-06-23,2025-06-30,MEA,4h 15m,0,788.0,797.0,255,Short,Affordable,Summer,185.41
2025-06-23,2025-06-30,Aegean Airlines,11h 35m,1,468.0,797.0,695,Long,Cheap,Summer,40.4
2025-06-23,2025-06-30,Pegasus Airlines,8h 20m,1,788.0,797.0,500,Long,Affordable,Summer,94.56
2025-06-23,2025-06-30,MEA,4h 15m,0,369.0,353.99,255,Short,Cheap,Summer,86.82
2025-06-23,2025-06-30,MEA,4h 40m,0,788.0,823.0,280,Short,Affordable,Summer,168.86
2025-06-23,2025-06-30,"Wizz Air, Aegean Airlines",41h 15m,3,813.0,823.0,2475,Long,Affordable,Summer,19.71
2025-06-23,2025-06-30,"Pegasus Airlines, Transavia France",22h 40m,2,813.0,823.0,1360,Long,Affordable,Summer,35.87
2025-06-23,2025-06-30,MEA,4h 15m,0,813.0,897.0,255,Short,Affordable,Summer,191.29
2025-06-23,2025-06-30,MEA,4h 40m,0,813.0,601.0,280,Short,Affordable,Summer,174.21
2025-06-23,2025-06-30,MEA,4h 15m,0,887.0,923.0,255,Short,Affordable,Summer,208.71
2025-06-23,2025-06-30,MEA,4h 40m,0,588.0,923.0,280,Short,Cheap,Summer,126.0
2025-06-23,2025-06-30,MEA,4h 15m,0,912.0,627.0,255,Short,Affordable,Summer,214.59
2025-06-23,2025-06-30,MEA,4h 40m,0,912.0,814.0,280,Short,Affordable,Summer,195.43
2025-06-23,2025-06-30,MEA,4h 15m,0,613.0,954.0,255,Short,Cheap,Summer,144.24
2025-06-23,2025-06-30,MEA,4h 40m,0,627.0,483.0,280,Short,Affordable,Summer,134.36
2025-06-23,2025-06-30,MEA,4h 15m,0,1025.0,979.0,255,Short,Expensive,Summer,241.18
2025-06-23,2025-06-30,MEA,4h 40m,0,803.0,979.0,280,Short,Affordable,Summer,172.07
2025-06-23,2025-06-30,MEA,4h 20m,0,572.0,679.0,260,Short,Cheap,Summer,132.0
2025-06-23,2025-06-30,MEA,4h 40m,0,597.0,469.0,280,Short,Cheap,Summer,127.93
2025-06-23,2025-06-30,Pegasus Airlines,7h 10m,1,597.0,581.99,430,Medium,Cheap,Summer,83.3
2025-06-23,2025-06-30,MEA,4h 40m,0,792.0,776.99,280,Short,Affordable,Summer,169.71
2025-06-23,2025-06-30,MEA,4h 20m,0,792.0,776.99,260,Short,Affordable,Summer,182.77
2025-06-23,2025-06-30,MEA,4h 40m,0,857.0,841.99,280,Short,Affordable,Summer,183.64
2025-06-23,2025-06-30,MEA,4h 20m,0,472.0,456.99,260,Short,Cheap,Summer,108.92
2025-06-23,2025-06-30,MEA,4h 40m,0,563.0,547.99,280,Short,Cheap,Summer,120.64
2025-06-23,2025-06-30,Pegasus Airlines,7h 10m,1,882.0,866.99,430,Medium,Affordable,Summer,123.07
2025-06-23,2025-06-30,MEA,4h 40m,0,882.0,866.99,280,Short,Affordable,Summer,189.0
2025-06-23,2025-06-30,Pegasus Airlines,7h 10m,1,889.0,873.99,430,Medium,Affordable,Summer,124.05
2025-06-23,2025-06-30,MEA,4h 40m,0,648.0,632.99,280,Short,Affordable,Summer,138.86
2025-06-23,2025-06-30,Air France,4h 20m,0,603.0,587.99,260,Short,Cheap,Summer,139.15
2025-06-23,2025-06-30,Air France,4h 40m,0,537.0,521.99,280,Short,Cheap,Summer,115.07
2025-06-23,2025-06-30,MEA,4h 15m,0,675.0,659.99,255,Short,Affordable,Summer,158.82
2025-06-23,2025-06-30,SunExpress,7h 10m,1,460.0,444.99,430,Medium,Cheap,Summer,64.19
2025-06-23,2025-06-30,Pegasus Airlines,7h 10m,1,597.0,597.0,430,Medium,Cheap,Summer,83.3
2025-06-23,2025-06-30,MEA,4h 40m,0,792.0,697.0,280,Short,Affordable,Summer,169.71
2025-06-23,2025-06-30,MEA,4h 20m,0,792.0,697.0,260,Short,Affordable,Summer,182.77
2025-06-23,2025-06-30,Pegasus Airlines,10h 15m,1,549.0,533.99,615,Long,Cheap,Summer,53.56
2025-06-23,2025-06-30,MEA,4h 40m,0,562.0,546.99,280,Short,Cheap,Summer,120.43
2025-06-23,2025-06-30,Pegasus Airlines,10h 15m,1,562.0,546.99,615,Long,Cheap,Summer,54.83
2025-06-23,2025-06-30,MEA,4h 40m,0,984.0,968.99,280,Short,Expensive,Summer,210.86
2025-06-23,2025-06-30,Pegasus Airlines,10h 15m,1,702.0,686.99,615,Long,Affordable,Summer,68.49
2025-06-23,2025-06-30,MEA,4h 40m,0,702.0,686.99,280,Short,Affordable,Summer,150.43
2025-06-23,2025-06-30,MEA,4h 15m,0,447.0,431.99,255,Short,Cheap,Summer,105.18
2025-06-23,2025-06-30,TAROM,7h 55m,1,554.0,538.99,475,Long,Cheap,Summer,69.98
2025-06-23,2025-06-30,MEA,4h 15m,0,973.0,957.99,255,Short,Expensive,Summer,228.94
2025-06-23,2025-06-30,TAROM,7h 55m,1,682.0,666.99,475,Long,Affordable,Summer,86.15
2025-06-23,2025-06-30,Lufthansa,7h 20m,1,589.0,573.99,440,Medium,Cheap,Summer,80.32
2025-06-23,2025-06-30,MEA,4h 40m,0,573.0,557.99,280,Short,Cheap,Summer,122.79
2025-06-23,2025-06-30,Pegasus Airlines,7h 10m,1,837.0,821.99,430,Medium,Affordable,Summer,116.79
2025-06-23,2025-06-30,Pegasus Airlines,8h 20m,1,682.0,666.99,500,Long,Affordable,Summer,81.84
2025-06-23,2025-06-30,Pegasus Airlines,7h 10m,1,713.0,697.99,430,Medium,Affordable,Summer,99.49
2025-06-30,2025-07-07,MEA,4h 15m,0,918.0,902.99,255,Short,Affordable,Summer,216.0
2025-06-30,2025-07-07,MEA,4h 40m,0,551.0,871.0,280,Short,Cheap,Summer,118.07
2025-06-30,2025-07-07,Pegasus Airlines,29h 05m,1,918.0,751.0,1745,Long,Affordable,Summer,31.56
2025-06-30,2025-07-07,Pegasus Airlines,13h 35m,1,972.0,846.0,815,Long,Expensive,Summer,71.56
2025-06-30,2025-07-07,MEA,4h 15m,0,1069.0,751.0,255,Short,Expensive,Summer,251.53
2025-06-30,2025-07-07,MEA,4h 40m,0,1069.0,1053.99,280,Short,Expensive,Summer,229.07
2025-06-30,2025-07-07,MEA,4h 15m,0,1069.0,871.0,255,Short,Expensive,Summer,251.53
2025-06-30,2025-07-07,MEA,4h 40m,0,1069.0,871.0,280,Short,Expensive,Summer,229.07
2025-06-30,2025-07-07,MEA,4h 20m,0,1123.0,824.0,260,Short,Expensive,Summer,259.15
2025-06-30,2025-07-07,MEA,4h 40m,0,1123.0,914.0,280,Short,Expensive,Summer,240.64
2025-06-30,2025-07-07,MEA,4h 20m,0,1485.0,1469.99,260,Short,Expensive,Summer,342.69
2025-06-30,2025-07-07,MEA,4h 40m,0,884.0,751.0,280,Short,Affordable,Summer,189.43
2025-06-30,2025-07-07,MEA,4h 15m,0,933.0,871.0,255,Short,Expensive,Summer,219.53
2025-06-30,2025-07-07,MEA,4h 40m,0,847.0,871.0,280,Short,Affordable,Summer,181.5
2025-06-30,2025-07-07,MEA,4h 15m,0,933.0,917.99,255,Short,Expensive,Summer,219.53
2025-06-30,2025-07-07,MEA,4h 40m,0,751.0,735.99,280,Short,Affordable,Summer,160.93
2025-06-30,2025-07-07,MEA,4h 20m,0,983.0,967.99,260,Short,Expensive,Summer,226.85
2025-06-30,2025-07-07,MEA,4h 40m,0,855.0,839.99,280,Short,Affordable,Summer,183.21
2025-06-30,2025-07-07,MEA,4h 15m,0,737.0,721.99,255,Short,Affordable,Summer,173.41
2025-06-30,2025-07-07,MEA,4h 40m,0,832.0,816.99,280,Short,Affordable,Summer,178.29
2025-06-30,2025-07-07,Air France,4h 20m,0,737.0,721.99,260,Short,Affordable,Summer,170.08
2025-06-30,2025-07-07,Air France,4h 40m,0,1180.0,1164.99,280,Short,Expensive,Summer,252.86
2025-06-30,2025-07-07,Lufthansa,7h 20m,1,855.0,839.99,440,Medium,Affordable,Summer,116.59
2025-06-30,2025-07-07,Lufthansa,7h 05m,1,855.0,839.99,425,Medium,Affordable,Summer,120.71
2025-06-30,2025-07-07,Turkish Airlines,7h 40m,1,796.0,780.99,460,Medium,Affordable,Summer,103.83
2025-06-30,2025-07-07,Turkish Airlines,7h 35m,1,910.0,894.99,455,Medium,Affordable,Summer,120.0
2025-06-30,2025-07-07,Pegasus Airlines,7h 10m,1,832.0,816.99,430,Medium,Affordable,Summer,116.09
2025-06-30,2025-07-07,Pegasus Airlines,8h 20m,1,737.0,721.99,500,Long,Affordable,Summer,88.44
2025-06-30,2025-07-07,Turkish Airlines,7h 40m,1,855.0,839.99,460,Medium,Affordable,Summer,111.52
2025-06-30,2025-07-07,Turkish Airlines,7h 55m,1,855.0,839.99,475,Long,Affordable,Summer,108.0
2025-06-30,2025-07-07,Pegasus Airlines,8h 10m,1,1109.0,1093.99,490,Long,Expensive,Summer,135.8
2025-06-30,2025-07-07,MEA,4h 40m,0,751.0,939.0,280,Short,Affordable,Summer,160.93
2025-06-30,2025-07-07,MEA,4h 20m,0,983.0,871.0,260,Short,Expensive,Summer,226.85
2025-06-30,2025-07-07,MEA,4h 40m,0,855.0,871.0,280,Short,Affordable,Summer,183.21
2025-06-30,2025-07-07,MEA,4h 15m,0,737.0,751.0,255,Short,Affordable,Summer,173.41
2025-06-30,2025-07-07,MEA,4h 40m,0,832.0,938.0,280,Short,Affordable,Summer,178.29
2025-06-30,2025-07-07,Air France,4h 20m,0,737.0,721.0,260,Short,Affordable,Summer,170.08
2025-06-30,2025-07-07,Air France,4h 40m,0,1180.0,1164.99,280,Short,Expensive,Summer,252.86
2025-06-30,2025-07-07,Lufthansa,7h 20m,1,855.0,933.0,440,Medium,Affordable,Summer,116.59
2025-06-30,2025-07-07,Lufthansa,7h 05m,1,855.0,839.99,425,Medium,Affordable,Summer,120.71
2025-06-30,2025-07-07,Turkish Airlines,7h 40m,1,796.0,780.99,460,Medium,Affordable,Summer,103.83
2025-06-30,2025-07-07,Turkish Airlines,7h 35m,1,910.0,894.99,455,Medium,Affordable,Summer,120.0
2025-06-30,2025-07-07,Pegasus Airlines,7h 10m,1,832.0,816.99,430,Medium,Affordable,Summer,116.09
2025-06-30,2025-07-07,Pegasus Airlines,8h 20m,1,936.0,920.99,500,Long,Expensive,Summer,112.32
2025-06-30,2025-07-07,Turkish Airlines,8h 10m,1,855.0,839.99,490,Long,Affordable,Summer,104.69
2025-06-30,2025-07-07,Turkish Airlines,7h 25m,1,855.0,839.99,445,Medium,Affordable,Summer,115.28
2025-06-30,2025-07-07,Turkish Airlines,9h 25m,1,2025.0,2009.99,565,Long,Expensive,Summer,215.04
2025-06-30,2025-07-07,Turkish Airlines,8h 50m,1,737.0,721.99,530,Long,Affordable,Summer,83.43
2025-06-30,2025-07-07,Pegasus Airlines,10h 15m,1,874.0,858.99,615,Long,Affordable,Summer,85.27
2025-06-30,2025-07-07,Pegasus Airlines,8h 20m,1,720.0,704.99,500,Long,Affordable,Summer,86.4
2025-06-30,2025-07-07,Pegasus Airlines,7h 10m,1,1122.0,1106.99,430,Medium,Expensive,Summer,156.56
2025-06-30,2025-07-07,Pegasus Airlines,10h 30m,1,924.0,908.99,630,Long,Affordable,Summer,88.0
2025-06-30,2025-07-07,Pegasus Airlines,8h 10m,1,765.0,749.99,490,Long,Affordable,Summer,93.67
2025-06-30,2025-07-07,Pegasus Airlines,10h 30m,1,1122.0,1106.99,630,Long,Expensive,Summer,106.86
2025-06-30,2025-07-07,Turkish Airlines,7h 40m,1,1106.0,1090.99,460,Medium,Expensive,Summer,144.26
2025-06-30,2025-07-07,Turkish Airlines,7h 35m,1,963.0,947.99,455,Medium,Expensive,Summer,126.99
2025-06-30,2025-07-07,Turkish Airlines,11h 10m,1,983.0,967.99,670,Long,Expensive,Summer,88.03
2025-06-30,2025-07-07,MEA,4h 15m,0,924.0,871.0,255,Short,Affordable,Summer,217.41
2025-06-30,2025-07-07,MEA,4h 40m,0,832.0,871.0,280,Short,Affordable,Summer,178.29
2025-06-30,2025-07-07,MEA,4h 15m,0,924.0,908.99,255,Short,Affordable,Summer,217.41
2025-06-30,2025-07-07,MEA,4h 40m,0,737.0,939.0,280,Short,Affordable,Summer,157.93
2025-07-07,2025-07-14,MEA,4h 20m,0,1069.0,1053.99,260,Short,Expensive,Summer,246.69
2025-07-07,2025-07-14,MEA,4h 40m,0,627.0,706.0,280,Short,Affordable,Summer,134.36
2025-07-07,2025-07-14,Pegasus Airlines,7h 10m,1,1069.0,1053.99,430,Medium,Expensive,Summer,149.16
2025-07-07,2025-07-14,Pegasus Airlines,11h 25m,1,1069.0,1053.99,685,Long,Expensive,Summer,93.64
2025-07-07,2025-07-14,MEA,4h 15m,0,1123.0,1107.99,255,Short,Expensive,Summer,264.24
2025-07-07,2025-07-14,MEA,4h 40m,0,1123.0,1107.99,280,Short,Expensive,Summer,240.64
2025-07-07,2025-07-14,MEA,4h 40m,0,1123.0,1107.99,280,Short,Expensive,Summer,240.64
