Departure,Return,Duration,Transit,Price,Competitor Price,Duration in Minutes,Price per Hour,Average Temp (°C),Precipitation (mm),Route,"Airline_Aegean Airlines, Norse Atlantic Airways","Airline_Aegean Airlines, Scandinavian Airlines","Airline_Aegean Airlines, Sky Express",Airline_Air Arabia,Airline_Air Canada,"Airline_Air Canada, MEA","Airline_Air Caraïbes, Pegasus Airlines",Airline_Air Europa,Airline_Air France,"Airline_Air France, MEA",Airline_Ajet,"Airline_Ajet, Pegasus Airlines","Airline_Ajet, Transavia France","Airline_Ajet, flyadeal","Airline_British Airways, MEA",Airline_Egyptair,"Airline_Egyptair, Air Cairo","Airline_Egyptair, Norse Atlantic Airways","Airline_Egyptair, SAUDIA","Airline_Egyptair, flyadeal",Airline_Emirates,"Airline_Emirates, Air Canada",Airline_Etihad Airways,"Airline_French Bee, Cyprus Airways","Airline_French Bee, Pegasus Airlines","Airline_Iberia, Qatar Airways",Airline_Jazeera Airways,Airline_KLM,Airline_LOT,Airline_Lufthansa,"Airline_Lufthansa, MEA","Airline_Lufthansa, United Airlines",Airline_MEA,"Airline_MEA, Air Canada","Airline_MEA, Air France","Airline_MEA, British Airways","Airline_MEA, Jazeera Airways","Airline_MEA, Lufthansa","Airline_MEA, Norse Atlantic Airways","Airline_MEA, Qatar Airways","Airline_MEA, SAUDIA","Airline_MEA, SWISS","Airline_MEA, flyadeal","Airline_MEA, flynas",Airline_Multiple airlines,"Airline_Norse Atlantic Airways, Aegean Airlines","Airline_Norse Atlantic Airways, Cyprus Airways","Airline_Pakistan International Airlines, MEA",Airline_Pegasus Airlines,"Airline_Pegasus Airlines, Ajet","Airline_Pegasus Airlines, Transavia France","Airline_Pegasus Airlines, Wizz Air",Airline_Qatar Airways,"Airline_Qatar Airways, MEA","Airline_Qatar Airways, SAUDIA",Airline_Royal Jordanian,"Airline_Royal Jordanian, MEA","Airline_Ryanair, Pegasus Airlines",Airline_SAUDIA,Airline_Scandinavian Airlines,"Airline_Sky Express, Aegean Airlines",Airline_SunExpress,Airline_TAROM,Airline_Transavia France,"Airline_Transavia France, Pegasus Airlines",Airline_Turkish Airlines,"Airline_United Airlines, Lufthansa",Airline_Virgin Atlantic,"Airline_Wizz Air, Aegean Airlines","Airline_Wizz Air, Turkish Airlines","Airline_flyadeal, Ajet",Airline_flydubai,"Airline_flydubai, Air Canada","Airline_flynas, Ajet",Flight Type_Medium,Flight Type_Short,Price Type_Cheap,Price Type_Expensive,Season_Spring,Season_Summer,Season_Winter,Origin_PAR,Origin_RUH,Rain_Yes
2025-05-14,2025-05-21,18h 55m,1,948.0,990.84,1135,50.11,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-14,2025-05-21,18h 10m,1,1503.0,1545.84,1090,82.73,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
2025-05-14,2025-05-21,20h 35m,1,1271.0,1313.84,1235,61.75,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-14,2025-05-21,23h 20m,1,1572.0,1614.84,1400,67.37,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
2025-05-14,2025-05-21,18h 10m,1,1503.0,1545.84,1090,82.73,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
2025-05-14,2025-05-21,20h 35m,1,1271.0,1313.84,1235,61.75,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-14,2025-05-21,23h 20m,1,1572.0,1614.84,1400,67.37,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
2025-05-14,2025-05-21,26h 40m,1,1226.0,1268.84,1600,45.98,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-05-14,2025-05-21,17h 50m,1,1226.0,1268.84,1070,68.75,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-14,2025-05-21,26h 40m,1,1726.0,1768.84,1600,64.72,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
2025-05-14,2025-05-21,17h 50m,1,1239.0,1281.84,1070,69.48,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-14,2025-05-21,26h 50m,1,1018.0,997.0,1610,37.94,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-05-14,2025-05-21,17h 50m,1,1321.0,1363.84,1070,74.07,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-14,2025-05-21,20h 35m,1,1018.0,997.0,1235,49.46,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-14,2025-05-21,24h 05m,1,908.0,950.84,1445,37.7,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
2025-05-14,2025-05-21,26h 50m,1,908.0,950.84,1610,33.84,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
2025-05-14,2025-05-21,17h 50m,1,908.0,950.84,1070,50.92,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
2025-05-14,2025-05-21,17h 55m,1,908.0,950.84,1075,50.68,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
2025-05-14,2025-05-21,19h 25m,1,1042.0,1084.84,1165,53.67,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-14,2025-05-21,21h 50m,1,1572.0,1614.84,1310,72.0,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
2025-05-14,2025-05-21,22h 20m,1,1274.0,1316.84,1340,57.04,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-14,2025-05-21,18h 05m,1,1726.0,1768.84,1085,95.45,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
2025-05-14,2025-05-21,24h 05m,1,908.0,997.0,1445,37.7,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
2025-05-14,2025-05-21,26h 50m,1,908.0,997.0,1610,33.84,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
2025-05-14,2025-05-21,17h 50m,1,908.0,997.0,1070,50.92,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
2025-05-14,2025-05-21,17h 55m,1,908.0,997.0,1075,50.68,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
2025-05-14,2025-05-21,19h 25m,1,1042.0,1084.84,1165,53.67,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-14,2025-05-21,21h 50m,1,1572.0,1614.84,1310,72.0,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
2025-05-14,2025-05-21,22h 20m,1,1274.0,1316.84,1340,57.04,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-14,2025-05-21,18h 05m,1,1726.0,1768.84,1085,95.45,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
2025-05-14,2025-05-21,18h 55m,1,908.0,950.84,1135,48.0,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
2025-05-14,2025-05-21,22h 45m,1,1225.0,1267.84,1365,53.85,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-14,2025-05-21,22h 45m,1,908.0,950.84,1365,39.91,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
2025-05-14,2025-05-21,17h 30m,1,979.0,1021.84,1050,55.94,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2025-05-14,2025-05-21,18h 10m,1,979.0,1021.84,1090,53.89,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-14,2025-05-21,19h 35m,1,1427.0,1469.84,1175,72.87,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
2025-05-14,2025-05-21,27h 40m,1,1399.0,1441.84,1660,50.57,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-05-14,2025-05-21,21h 10m,1,1145.0,1187.84,1270,54.09,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-14,2025-05-21,20h 35m,1,1018.0,1060.84,1235,49.46,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-14,2025-05-21,19h 35m,1,1503.0,1545.84,1175,76.75,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
2025-05-14,2025-05-21,21h 10m,1,1351.0,1393.84,1270,63.83,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-14,2025-05-21,24h 05m,1,1357.0,1399.84,1445,56.35,19.3,0.5,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-21,2025-05-28,20h 35m,1,1283.0,1325.84,1235,62.33,18.4,0.1,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-21,2025-05-28,17h 50m,1,989.0,1031.84,1070,55.46,18.4,0.1,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-21,2025-05-28,26h 15m,2,1283.0,1325.84,1575,48.88,18.4,0.1,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-21,2025-05-28,22h 20m,1,1283.0,1325.84,1340,57.45,18.4,0.1,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-21,2025-05-28,21h 10m,1,1283.0,1325.84,1270,60.61,18.4,0.1,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-21,2025-05-28,17h 50m,1,1077.0,1119.84,1070,60.39,18.4,0.1,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-21,2025-05-28,20h 35m,1,1189.0,1231.84,1235,57.77,18.4,0.1,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-21,2025-05-28,17h 50m,1,1283.0,1325.84,1070,71.94,18.4,0.1,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-21,2025-05-28,17h 50m,1,1135.0,1177.84,1070,63.64,18.4,0.1,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-21,2025-05-28,21h 50m,1,1248.0,1290.84,1310,57.16,18.4,0.1,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-21,2025-05-28,19h 35m,1,1687.0,1729.84,1175,86.14,18.4,0.1,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
2025-05-21,2025-05-28,22h 20m,1,1283.0,1325.84,1340,57.45,18.4,0.1,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2025-05-21,2025-05-28,26h 40m,1,1283.0,1325.84,1600,48.11,18.4,0.1,LAX-BEI-LAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-05-21,2025-05-28,33h 50m,1,1577.0,1619.84,2030,46.61,18.4,0.1,LAX-BEI-LAX,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
