Departure,Return,Airline,Duration,Transit,Price,Competitor Price
2025-05-12,2025-05-19,MEA,4h 20m,nonstop,$679,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$494,N/A
2025-05-12,2025-05-19,MEA,4h 20m,nonstop,$494,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$521,N/A
2025-05-12,2025-05-19,MEA,4h 15m,nonstop,$491,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$905,N/A
2025-05-12,2025-05-19,MEA,4h 15m,nonstop,$536,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$536,N/A
2025-05-12,2025-05-19,Air France,4h 15m,nonstop,$581,N/A
2025-05-12,2025-05-19,Air France,4h 40m,nonstop,$581,N/A
2025-05-12,2025-05-19,MEA,4h 20m,nonstop,$637,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$610,N/A
2025-05-12,2025-05-19,MEA,4h 15m,nonstop,$330,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$680,N/A
2025-05-12,2025-05-19,Pegasus Airlines,7h 10m,1 stop,$680,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$733,N/A
2025-05-12,2025-05-19,Pegasus Airlines,7h 10m,1 stop,$740,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$749,N/A
2025-05-12,2025-05-19,Pegasus Airlines,7h 10m,1 stop,$765,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,"$1,064",N/A
2025-05-12,2025-05-19,Pegasus Airlines,7h 10m,1 stop,$407,$624
2025-05-12,2025-05-19,Pegasus Airlines,8h 20m,1 stop,$474,$624
2025-05-12,2025-05-19,Air France,4h 20m,nonstop,$325,$646
2025-05-12,2025-05-19,Air France,4h 40m,nonstop,$609,$664
2025-05-12,2025-05-19,"Transavia France, Pegasus Airlines",12h 45m,1 stop,$609,$664
2025-05-12,2025-05-19,Multiple airlines,26h 30m,2 stops,$636,$668
2025-05-12,2025-05-19,MEA,4h 15m,nonstop,$652,$668
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$652,$689
2025-05-12,2025-05-19,MEA,4h 15m,nonstop,$652,$689
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$652,$794
2025-05-12,2025-05-19,MEA,4h 15m,nonstop,$632,$795
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$679,$405
2025-05-12,2025-05-19,MEA,4h 20m,nonstop,$679,$883
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$494,N/A
2025-05-12,2025-05-19,MEA,4h 20m,nonstop,$494,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$521,N/A
2025-05-12,2025-05-19,MEA,4h 15m,nonstop,$491,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$905,N/A
2025-05-12,2025-05-19,MEA,4h 15m,nonstop,$536,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$536,N/A
2025-05-12,2025-05-19,Air France,4h 15m,nonstop,$581,N/A
2025-05-12,2025-05-19,Air France,4h 40m,nonstop,$581,N/A
2025-05-12,2025-05-19,MEA,4h 20m,nonstop,$637,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$610,N/A
2025-05-12,2025-05-19,MEA,4h 15m,nonstop,$330,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$680,N/A
2025-05-12,2025-05-19,Pegasus Airlines,7h 10m,1 stop,$680,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$733,N/A
2025-05-12,2025-05-19,Pegasus Airlines,7h 10m,1 stop,$740,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$749,N/A
2025-05-12,2025-05-19,Pegasus Airlines,7h 10m,1 stop,$765,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,"$1,064",N/A
2025-05-12,2025-05-19,MEA,4h 15m,nonstop,$514,N/A
2025-05-12,2025-05-19,Pegasus Airlines,8h 20m,1 stop,$514,N/A
2025-05-12,2025-05-19,Air France,4h 20m,nonstop,$767,N/A
2025-05-12,2025-05-19,Air France,4h 40m,nonstop,$786,N/A
2025-05-12,2025-05-19,MEA,4h 15m,nonstop,$536,N/A
2025-05-12,2025-05-19,Pegasus Airlines,8h 20m,1 stop,$536,N/A
2025-05-12,2025-05-19,MEA,4h 20m,nonstop,$789,N/A
2025-05-12,2025-05-19,Pegasus Airlines,8h 20m,1 stop,"$1,064",N/A
2025-05-12,2025-05-19,Pegasus Airlines,8h 10m,1 stop,$567,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$491,N/A
2025-05-12,2025-05-19,Pegasus Airlines,8h 10m,1 stop,$402,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$577,N/A
2025-05-12,2025-05-19,MEA,4h 15m,nonstop,$330,N/A
2025-05-12,2025-05-19,Royal Jordanian,8h 15m,1 stop,$874,N/A
2025-05-12,2025-05-19,Pegasus Airlines,8h 10m,1 stop,$535,N/A
2025-05-12,2025-05-19,Pegasus Airlines,7h 10m,1 stop,$407,$624
2025-05-12,2025-05-19,Pegasus Airlines,8h 20m,1 stop,$474,$624
2025-05-12,2025-05-19,Air France,4h 20m,nonstop,$325,$646
2025-05-12,2025-05-19,Air France,4h 40m,nonstop,$609,$664
2025-05-12,2025-05-19,"Transavia France, Pegasus Airlines",12h 45m,1 stop,$609,$664
2025-05-12,2025-05-19,Multiple airlines,26h 30m,2 stops,$636,$668
2025-05-12,2025-05-19,MEA,4h 15m,nonstop,$652,$668
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$652,$689
2025-05-12,2025-05-19,MEA,4h 15m,nonstop,$652,$689
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$652,$794
2025-05-12,2025-05-19,MEA,4h 15m,nonstop,$632,$795
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$679,$405
2025-05-12,2025-05-19,MEA,4h 20m,nonstop,$679,$883
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$494,N/A
2025-05-12,2025-05-19,MEA,4h 20m,nonstop,$494,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$521,N/A
2025-05-12,2025-05-19,MEA,4h 15m,nonstop,$491,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$905,N/A
2025-05-12,2025-05-19,MEA,4h 15m,nonstop,$536,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$536,N/A
2025-05-12,2025-05-19,Air France,4h 15m,nonstop,$581,N/A
2025-05-12,2025-05-19,Air France,4h 40m,nonstop,$581,N/A
2025-05-12,2025-05-19,MEA,4h 20m,nonstop,$637,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$610,N/A
2025-05-12,2025-05-19,MEA,4h 15m,nonstop,$330,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$680,N/A
2025-05-12,2025-05-19,Pegasus Airlines,7h 10m,1 stop,$680,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$733,N/A
2025-05-12,2025-05-19,Pegasus Airlines,7h 10m,1 stop,$740,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$749,N/A
2025-05-12,2025-05-19,Pegasus Airlines,7h 10m,1 stop,$765,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,"$1,064",N/A
2025-05-12,2025-05-19,MEA,4h 15m,nonstop,$514,N/A
2025-05-12,2025-05-19,Pegasus Airlines,8h 20m,1 stop,$514,N/A
2025-05-12,2025-05-19,Air France,4h 20m,nonstop,$767,N/A
2025-05-12,2025-05-19,Air France,4h 40m,nonstop,$786,N/A
2025-05-12,2025-05-19,MEA,4h 15m,nonstop,$536,N/A
2025-05-12,2025-05-19,Pegasus Airlines,8h 20m,1 stop,$536,N/A
2025-05-12,2025-05-19,MEA,4h 20m,nonstop,$789,N/A
2025-05-12,2025-05-19,Pegasus Airlines,8h 20m,1 stop,"$1,064",N/A
2025-05-12,2025-05-19,Pegasus Airlines,8h 10m,1 stop,$567,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$491,N/A
2025-05-12,2025-05-19,Pegasus Airlines,8h 10m,1 stop,$402,N/A
2025-05-12,2025-05-19,MEA,4h 40m,nonstop,$577,N/A
2025-05-12,2025-05-19,MEA,4h 15m,nonstop,$330,N/A
2025-05-12,2025-05-19,Royal Jordanian,8h 15m,1 stop,$874,N/A
2025-05-12,2025-05-19,Pegasus Airlines,8h 10m,1 stop,$535,N/A
2025-05-19,2025-05-26,Air France,4h 20m,nonstop,$571,$664
2025-05-19,2025-05-26,Air France,4h 40m,nonstop,$335,$664
2025-05-19,2025-05-26,Aegean Airlines,11h 35m,1 stop,$457,$664
2025-05-19,2025-05-26,Pegasus Airlines,11h 25m,1 stop,$571,$664
2025-05-19,2025-05-26,Air France,4h 20m,nonstop,$335,$668
2025-05-19,2025-05-26,Air France,4h 40m,nonstop,$652,$668
2025-05-19,2025-05-26,Pegasus Airlines,8h 35m,1 stop,$652,$668
2025-05-19,2025-05-26,"Pegasus Airlines, Transavia France",20h 30m,2 stops,$652,$668
2025-05-19,2025-05-26,MEA,4h 20m,nonstop,$652,$794
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$652,$794
2025-05-19,2025-05-26,MEA,4h 20m,nonstop,$652,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$739,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$739,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$739,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$531,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$531,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$608,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$901,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$584,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$901,N/A
2025-05-19,2025-05-26,MEA,4h 20m,nonstop,$628,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$599,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$599,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$599,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$680,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$680,N/A
2025-05-19,2025-05-26,Pegasus Airlines,7h 10m,1 stop,$680,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$663,N/A
2025-05-19,2025-05-26,Pegasus Airlines,7h 10m,1 stop,$663,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$664,N/A
2025-05-19,2025-05-26,Pegasus Airlines,7h 10m,1 stop,$721,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$721,N/A
2025-05-19,2025-05-26,Air France,4h 20m,nonstop,$786,N/A
2025-05-19,2025-05-26,Air France,4h 40m,nonstop,$786,N/A
2025-05-19,2025-05-26,Aegean Airlines,11h 35m,1 stop,$457,$664
2025-05-19,2025-05-26,Pegasus Airlines,11h 25m,1 stop,$571,$664
2025-05-19,2025-05-26,Air France,4h 20m,nonstop,$335,$668
2025-05-19,2025-05-26,Air France,4h 40m,nonstop,$652,$668
2025-05-19,2025-05-26,Pegasus Airlines,8h 35m,1 stop,$652,$668
2025-05-19,2025-05-26,"Pegasus Airlines, Transavia France",20h 30m,2 stops,$652,$668
2025-05-19,2025-05-26,MEA,4h 20m,nonstop,$652,$794
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$652,$794
2025-05-19,2025-05-26,MEA,4h 20m,nonstop,$652,$795
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$739,$794
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$739,$794
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$739,$465
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$531,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$531,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$608,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$901,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$584,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$901,N/A
2025-05-19,2025-05-26,MEA,4h 20m,nonstop,$628,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$599,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$599,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$599,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$680,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$680,N/A
2025-05-19,2025-05-26,Pegasus Airlines,7h 10m,1 stop,$680,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$663,N/A
2025-05-19,2025-05-26,Pegasus Airlines,7h 10m,1 stop,$663,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$664,N/A
2025-05-19,2025-05-26,Pegasus Airlines,7h 10m,1 stop,$721,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$721,N/A
2025-05-19,2025-05-26,Air France,4h 20m,nonstop,$786,N/A
2025-05-19,2025-05-26,Air France,4h 40m,nonstop,$786,N/A
2025-05-19,2025-05-26,Pegasus Airlines,8h 10m,1 stop,$789,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$786,N/A
2025-05-19,2025-05-26,Air France,4h 20m,nonstop,$786,N/A
2025-05-19,2025-05-26,Air France,4h 40m,nonstop,$556,N/A
2025-05-19,2025-05-26,Pegasus Airlines,8h 10m,1 stop,$556,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$789,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$522,N/A
2025-05-19,2025-05-26,Pegasus Airlines,8h 20m,1 stop,$522,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$521,N/A
2025-05-19,2025-05-26,Pegasus Airlines,8h 20m,1 stop,$812,N/A
2025-05-19,2025-05-26,MEA,4h 20m,nonstop,$812,N/A
2025-05-19,2025-05-26,Pegasus Airlines,8h 20m,1 stop,$812,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$461,N/A
2025-05-19,2025-05-26,Royal Jordanian,8h 15m,1 stop,$527,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$677,N/A
2025-05-19,2025-05-26,Aegean Airlines,11h 35m,1 stop,$457,$664
2025-05-19,2025-05-26,Pegasus Airlines,11h 25m,1 stop,$571,$664
2025-05-19,2025-05-26,Air France,4h 20m,nonstop,$335,$668
2025-05-19,2025-05-26,Air France,4h 40m,nonstop,$652,$668
2025-05-19,2025-05-26,Pegasus Airlines,8h 35m,1 stop,$652,$668
2025-05-19,2025-05-26,"Pegasus Airlines, Transavia France",20h 30m,2 stops,$652,$668
2025-05-19,2025-05-26,MEA,4h 20m,nonstop,$652,$794
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$652,$794
2025-05-19,2025-05-26,MEA,4h 20m,nonstop,$652,$795
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$739,$794
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$739,$794
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$739,$465
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$531,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$531,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$608,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$901,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$584,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$901,N/A
2025-05-19,2025-05-26,MEA,4h 20m,nonstop,$628,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$599,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$599,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$599,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$680,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$680,N/A
2025-05-19,2025-05-26,Pegasus Airlines,7h 10m,1 stop,$680,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$663,N/A
2025-05-19,2025-05-26,Pegasus Airlines,7h 10m,1 stop,$663,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$664,N/A
2025-05-19,2025-05-26,Pegasus Airlines,7h 10m,1 stop,$721,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$721,N/A
2025-05-19,2025-05-26,Air France,4h 20m,nonstop,$786,N/A
2025-05-19,2025-05-26,Air France,4h 40m,nonstop,$786,N/A
2025-05-19,2025-05-26,Pegasus Airlines,8h 10m,1 stop,$789,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$786,N/A
2025-05-19,2025-05-26,Air France,4h 20m,nonstop,$786,N/A
2025-05-19,2025-05-26,Air France,4h 40m,nonstop,$556,N/A
2025-05-19,2025-05-26,Pegasus Airlines,8h 10m,1 stop,$556,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$789,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$522,N/A
2025-05-19,2025-05-26,Pegasus Airlines,8h 20m,1 stop,$522,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$521,N/A
2025-05-19,2025-05-26,Pegasus Airlines,8h 20m,1 stop,$812,N/A
2025-05-19,2025-05-26,MEA,4h 20m,nonstop,$812,N/A
2025-05-19,2025-05-26,Pegasus Airlines,8h 20m,1 stop,$812,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$461,N/A
2025-05-19,2025-05-26,Royal Jordanian,8h 15m,1 stop,$527,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$677,N/A
2025-05-19,2025-05-26,Royal Jordanian,8h 15m,1 stop,$677,N/A
2025-05-19,2025-05-26,MEA,4h 20m,nonstop,$677,N/A
2025-05-19,2025-05-26,Royal Jordanian,8h 15m,1 stop,$532,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$599,N/A
2025-05-19,2025-05-26,TAROM,7h 55m,1 stop,"$1,201",N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$615,N/A
2025-05-19,2025-05-26,TAROM,7h 55m,1 stop,$540,N/A
2025-05-19,2025-05-26,MEA,4h 20m,nonstop,$540,N/A
2025-05-19,2025-05-26,TAROM,7h 55m,1 stop,$650,N/A
2025-05-19,2025-05-26,Turkish Airlines,7h 35m,1 stop,$540,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$727,N/A
2025-05-19,2025-05-26,Turkish Airlines,7h 35m,1 stop,$846,N/A
2025-05-19,2025-05-26,MEA,4h 40m,nonstop,$605,N/A
2025-05-19,2025-05-26,MEA,4h 15m,nonstop,$605,N/A
2025-05-19,2025-05-26,Turkish Airlines,7h 35m,1 stop,$755,N/A
2025-05-26,2025-06-02,LOT,29h 30m,1 stop,$552,$668
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$652,$689
2025-05-26,2025-06-02,MEA,4h 15m,nonstop,$452,$695
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$653,$745
2025-05-26,2025-06-02,Ajet,21h 15m,2 stops,$679,$749
2025-05-26,2025-06-02,Ajet,15h 25m,2 stops,$679,N/A
2025-05-26,2025-06-02,Air France,4h 20m,nonstop,$733,N/A
2025-05-26,2025-06-02,Air France,4h 40m,nonstop,$733,N/A
2025-05-26,2025-06-02,MEA,4h 15m,nonstop,$761,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$748,N/A
2025-05-26,2025-06-02,MEA,4h 15m,nonstop,$761,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$761,N/A
2025-05-26,2025-06-02,MEA,4h 20m,nonstop,$761,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$598,N/A
2025-05-26,2025-06-02,MEA,4h 15m,nonstop,$623,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$623,N/A
2025-05-26,2025-06-02,MEA,4h 20m,nonstop,$668,N/A
2025-05-26,2025-06-02,LOT,29h 30m,1 stop,$552,$668
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$652,$689
2025-05-26,2025-06-02,MEA,4h 15m,nonstop,$452,$695
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$653,$745
2025-05-26,2025-06-02,Ajet,21h 15m,2 stops,$679,$749
2025-05-26,2025-06-02,Ajet,15h 25m,2 stops,$679,N/A
2025-05-26,2025-06-02,Air France,4h 20m,nonstop,$733,N/A
2025-05-26,2025-06-02,Air France,4h 40m,nonstop,$733,N/A
2025-05-26,2025-06-02,MEA,4h 15m,nonstop,$761,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$748,N/A
2025-05-26,2025-06-02,MEA,4h 15m,nonstop,$761,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$761,N/A
2025-05-26,2025-06-02,MEA,4h 20m,nonstop,$761,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$598,N/A
2025-05-26,2025-06-02,MEA,4h 15m,nonstop,$569,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$569,N/A
2025-05-26,2025-06-02,MEA,4h 20m,nonstop,$665,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$569,N/A
2025-05-26,2025-06-02,Air France,4h 15m,nonstop,$569,N/A
2025-05-26,2025-06-02,Air France,4h 40m,nonstop,$665,N/A
2025-05-26,2025-06-02,MEA,4h 20m,nonstop,$786,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$786,N/A
2025-05-26,2025-06-02,MEA,4h 15m,nonstop,$762,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$796,N/A
2025-05-26,2025-06-02,MEA,4h 15m,nonstop,$746,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$548,N/A
2025-05-26,2025-06-02,Pegasus Airlines,8h 10m,1 stop,$749,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$812,N/A
2025-05-26,2025-06-02,Pegasus Airlines,8h 10m,1 stop,$867,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$569,N/A
2025-05-26,2025-06-02,Pegasus Airlines,8h 10m,1 stop,$569,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$870,N/A
2025-05-26,2025-06-02,LOT,29h 30m,1 stop,$552,$668
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$652,$689
2025-05-26,2025-06-02,MEA,4h 15m,nonstop,$452,$695
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$653,$745
2025-05-26,2025-06-02,Ajet,21h 15m,2 stops,$679,$749
2025-05-26,2025-06-02,Ajet,15h 25m,2 stops,$679,N/A
2025-05-26,2025-06-02,Air France,4h 20m,nonstop,$733,N/A
2025-05-26,2025-06-02,Air France,4h 40m,nonstop,$733,N/A
2025-05-26,2025-06-02,MEA,4h 15m,nonstop,$761,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$748,N/A
2025-05-26,2025-06-02,MEA,4h 15m,nonstop,$761,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$761,N/A
2025-05-26,2025-06-02,MEA,4h 20m,nonstop,$761,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$598,N/A
2025-05-26,2025-06-02,MEA,4h 15m,nonstop,$569,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$569,N/A
2025-05-26,2025-06-02,MEA,4h 20m,nonstop,$665,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$569,N/A
2025-05-26,2025-06-02,Air France,4h 15m,nonstop,$569,N/A
2025-05-26,2025-06-02,Air France,4h 40m,nonstop,$665,N/A
2025-05-26,2025-06-02,MEA,4h 20m,nonstop,$786,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$786,N/A
2025-05-26,2025-06-02,MEA,4h 15m,nonstop,$762,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$796,N/A
2025-05-26,2025-06-02,MEA,4h 15m,nonstop,$746,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$548,N/A
2025-05-26,2025-06-02,Pegasus Airlines,8h 10m,1 stop,$749,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$812,N/A
2025-05-26,2025-06-02,Pegasus Airlines,8h 10m,1 stop,$867,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$569,N/A
2025-05-26,2025-06-02,Pegasus Airlines,8h 10m,1 stop,$569,N/A
2025-05-26,2025-06-02,MEA,4h 40m,nonstop,$870,N/A
2025-06-02,2025-06-09,Aegean Airlines,8h 30m,1 stop,$468,$776
2025-06-02,2025-06-09,Pegasus Airlines,8h 20m,1 stop,$761,N/A
2025-06-02,2025-06-09,MEA,4h 20m,nonstop,$379,N/A
2025-06-02,2025-06-09,MEA,4h 40m,nonstop,$761,N/A
2025-06-02,2025-06-09,"Transavia France, Pegasus Airlines",12h 45m,1 stop,$761,N/A
2025-06-02,2025-06-09,"Pegasus Airlines, Wizz Air",19h 50m,2 stops,$761,N/A
2025-06-02,2025-06-09,MEA,4h 15m,nonstop,$770,N/A
2025-06-02,2025-06-09,MEA,4h 40m,nonstop,$772,N/A
2025-06-02,2025-06-09,MEA,4h 15m,nonstop,$820,N/A
2025-06-02,2025-06-09,MEA,4h 40m,nonstop,$820,N/A
2025-06-02,2025-06-09,MEA,4h 15m,nonstop,$820,N/A
2025-06-02,2025-06-09,MEA,4h 40m,nonstop,$866,N/A
2025-06-02,2025-06-09,MEA,4h 20m,nonstop,$570,N/A
2025-06-02,2025-06-09,MEA,4h 40m,nonstop,$570,N/A
2025-06-02,2025-06-09,MEA,4h 15m,nonstop,$621,N/A
2025-06-02,2025-06-09,MEA,4h 40m,nonstop,$621,N/A
2025-06-02,2025-06-09,MEA,4h 20m,nonstop,$689,N/A
2025-06-02,2025-06-09,Aegean Airlines,8h 30m,1 stop,$468,$776
2025-06-02,2025-06-09,Pegasus Airlines,8h 20m,1 stop,$761,$784
2025-06-02,2025-06-09,MEA,4h 20m,nonstop,$379,$784
2025-06-02,2025-06-09,MEA,4h 40m,nonstop,$761,$783
2025-06-02,2025-06-09,"Transavia France, Pegasus Airlines",12h 45m,1 stop,$761,N/A
2025-06-02,2025-06-09,"Pegasus Airlines, Wizz Air",19h 50m,2 stops,$761,N/A
2025-06-02,2025-06-09,MEA,4h 15m,nonstop,$770,N/A
2025-06-02,2025-06-09,MEA,4h 40m,nonstop,$772,N/A
2025-06-02,2025-06-09,MEA,4h 15m,nonstop,$820,N/A
2025-06-02,2025-06-09,MEA,4h 40m,nonstop,$820,N/A
2025-06-02,2025-06-09,MEA,4h 15m,nonstop,$820,N/A
2025-06-02,2025-06-09,MEA,4h 40m,nonstop,$866,N/A
2025-06-02,2025-06-09,MEA,4h 20m,nonstop,$570,N/A
2025-06-02,2025-06-09,MEA,4h 40m,nonstop,$570,N/A
2025-06-02,2025-06-09,MEA,4h 15m,nonstop,$621,N/A
2025-06-02,2025-06-09,MEA,4h 40m,nonstop,$586,N/A
2025-06-02,2025-06-09,MEA,4h 20m,nonstop,$685,N/A
2025-06-02,2025-06-09,MEA,4h 40m,nonstop,$586,N/A
2025-06-02,2025-06-09,MEA,4h 15m,nonstop,$685,N/A
