Departure,Return,Airline,Duration,Transit,Price,Competitor Price,Duration in Minutes,Flight Type,Price Type,Season,Price per Hour
2025-04-23,2025-04-30,Turkish Airlines,29h 50m,1,1343.0,1385.84,1790,Long,Affordable,Spring,45.02
2025-04-23,2025-04-30,Qatar Airways,19h 35m,1,1687.0,1729.84,1175,Medium,Expensive,Spring,86.14
2025-04-23,2025-04-30,Qatar Airways,27h 40m,1,1085.0,1127.84,1660,Long,Affordable,Spring,39.22
2025-04-23,2025-04-30,Qatar Airways,21h 50m,1,1197.0,1239.84,1310,Medium,Affordable,Spring,54.82
2025-04-23,2025-04-30,Qatar Airways,32h 45m,1,1018.0,1060.84,1965,Long,Affordable,Spring,31.08
2025-04-23,2025-04-30,Turkish Airlines,20h 55m,1,1613.0,1655.84,1255,Medium,Expensive,Spring,77.12
2025-04-23,2025-04-30,Turkish Airlines,29h 50m,1,1045.0,1087.84,1790,Long,Affordable,Spring,35.03
2025-04-23,2025-04-30,"British Airways, MEA",22h 40m,1,1283.0,1325.84,1360,Medium,Affordable,Spring,56.6
2025-04-23,2025-04-30,"MEA, British Airways",19h 25m,1,1746.0,1788.84,1165,Medium,Expensive,Spring,89.92
2025-04-23,2025-04-30,Qatar Airways,21h 50m,1,963.0,1005.84,1310,Medium,Affordable,Spring,44.11
2025-04-30,2025-05-07,Turkish Airlines,20h 35m,1,889.0,919.0,1235,Medium,Cheap,Spring,43.19
2025-04-30,2025-05-07,Turkish Airlines,17h 50m,1,889.0,919.0,1070,Medium,Cheap,Spring,49.85
2025-04-30,2025-05-07,Turkish Airlines,20h 35m,1,1002.0,1044.84,1235,Medium,Affordable,Spring,48.68
2025-04-30,2025-05-07,Turkish Airlines,17h 50m,1,1002.0,1044.84,1070,Medium,Affordable,Spring,56.19
2025-04-30,2025-05-07,Turkish Airlines,21h 10m,1,889.0,919.0,1270,Medium,Cheap,Spring,42.0
2025-04-30,2025-05-07,Turkish Airlines,21h 10m,1,896.0,953.0,1270,Medium,Cheap,Spring,42.33
2025-04-30,2025-05-07,Turkish Airlines,26h 40m,1,889.0,919.0,1600,Long,Cheap,Spring,33.34
2025-04-30,2025-05-07,Turkish Airlines,20h 35m,1,1067.0,1109.84,1235,Medium,Affordable,Spring,51.84
2025-04-30,2025-05-07,Turkish Airlines,23h 20m,1,1002.0,1044.84,1400,Medium,Affordable,Spring,42.94
2025-04-30,2025-05-07,Qatar Airways,21h 50m,1,1002.0,1044.84,1310,Medium,Affordable,Spring,45.89
2025-04-30,2025-05-07,Qatar Airways,22h 20m,1,896.0,953.0,1340,Medium,Cheap,Spring,40.12
2025-04-30,2025-05-07,Turkish Airlines,26h 40m,1,1002.0,1044.84,1600,Long,Affordable,Spring,37.57
2025-04-30,2025-05-07,Turkish Airlines,20h 35m,1,919.0,953.0,1235,Medium,Cheap,Spring,44.65
2025-04-30,2025-05-07,Turkish Airlines,17h 50m,1,826.0,919.0,1070,Medium,Cheap,Spring,46.32
2025-04-30,2025-05-07,Qatar Airways,21h 50m,1,878.0,919.0,1310,Medium,Cheap,Spring,40.21
2025-04-30,2025-05-07,Qatar Airways,22h 20m,1,878.0,920.84,1340,Medium,Cheap,Spring,39.31
2025-04-30,2025-05-07,Turkish Airlines,20h 35m,1,1004.0,953.0,1235,Medium,Affordable,Spring,48.78
2025-04-30,2025-05-07,Turkish Airlines,17h 50m,1,826.0,868.84,1070,Medium,Cheap,Spring,46.32
2025-04-30,2025-05-07,Turkish Airlines,20h 35m,1,955.0,997.84,1235,Medium,Affordable,Spring,46.4
2025-04-30,2025-05-07,Turkish Airlines,17h 50m,1,955.0,956.0,1070,Medium,Affordable,Spring,53.55
2025-04-30,2025-05-07,Qatar Airways,19h 35m,1,828.0,919.0,1175,Medium,Cheap,Spring,42.28
2025-04-30,2025-05-07,Qatar Airways,22h 20m,1,878.0,919.0,1340,Medium,Cheap,Spring,39.31
2025-04-30,2025-05-07,Qatar Airways,21h 50m,1,1464.0,1506.84,1310,Medium,Expensive,Spring,67.05
2025-04-30,2025-05-07,Qatar Airways,27h 40m,1,878.0,956.0,1660,Long,Cheap,Spring,31.73
2025-04-30,2025-05-07,Turkish Airlines,21h 10m,1,878.0,919.0,1270,Medium,Cheap,Spring,41.48
2025-04-30,2025-05-07,Turkish Airlines,17h 50m,1,828.0,870.84,1070,Medium,Cheap,Spring,46.43
2025-04-30,2025-05-07,Turkish Airlines,21h 10m,1,878.0,920.84,1270,Medium,Cheap,Spring,41.48
2025-04-30,2025-05-07,Turkish Airlines,17h 50m,1,1226.0,1268.84,1070,Medium,Affordable,Spring,68.75
2025-04-30,2025-05-07,Turkish Airlines,21h 10m,1,878.0,920.84,1270,Medium,Cheap,Spring,41.48
2025-04-30,2025-05-07,Turkish Airlines,17h 50m,1,1226.0,1268.84,1070,Medium,Affordable,Spring,68.75
2025-04-30,2025-05-07,Qatar Airways,33h 15m,1,1226.0,1268.84,1995,Long,Affordable,Spring,36.87
2025-04-30,2025-05-07,Turkish Airlines,20h 35m,1,878.0,919.0,1235,Medium,Cheap,Spring,42.66
2025-04-30,2025-05-07,Turkish Airlines,23h 20m,1,1004.0,919.0,1400,Medium,Affordable,Spring,43.03
2025-04-30,2025-05-07,"Air France, MEA",18h 55m,1,882.0,919.0,1135,Medium,Cheap,Spring,46.63
2025-04-30,2025-05-07,"MEA, Air France",18h 10m,1,878.0,919.0,1090,Medium,Cheap,Spring,48.33
2025-04-30,2025-05-07,Turkish Airlines,26h 40m,1,878.0,920.84,1600,Long,Cheap,Spring,32.92
2025-04-30,2025-05-07,Turkish Airlines,17h 50m,1,878.0,920.84,1070,Medium,Cheap,Spring,49.23
2025-04-30,2025-05-07,Turkish Airlines,17h 50m,1,1346.0,1388.84,1070,Medium,Affordable,Spring,75.48
2025-04-30,2025-05-07,Qatar Airways,21h 50m,1,1464.0,1506.84,1310,Medium,Expensive,Spring,67.05
2025-04-30,2025-05-07,Qatar Airways,34h 55m,1,955.0,997.84,2095,Long,Affordable,Spring,27.35
2025-04-30,2025-05-07,Turkish Airlines,20h 35m,1,1011.0,1053.84,1235,Medium,Affordable,Spring,49.12
2025-04-30,2025-05-07,Turkish Airlines,24h 05m,1,882.0,924.84,1445,Medium,Cheap,Spring,36.62
2025-04-30,2025-05-07,Turkish Airlines,22h 45m,1,1062.0,1104.84,1365,Medium,Affordable,Spring,46.68
2025-05-07,2025-05-14,Turkish Airlines,20h 35m,1,909.0,953.0,1235,Medium,Cheap,Spring,44.16
2025-05-07,2025-05-14,Turkish Airlines,17h 50m,1,909.0,953.0,1070,Medium,Cheap,Spring,50.97
2025-05-07,2025-05-14,Turkish Airlines,21h 10m,1,909.0,953.0,1270,Medium,Cheap,Spring,42.94
2025-05-07,2025-05-14,Turkish Airlines,26h 40m,1,909.0,953.0,1600,Long,Cheap,Spring,34.09
2025-05-07,2025-05-14,Turkish Airlines,26h 50m,1,909.0,953.0,1610,Long,Cheap,Spring,33.88
2025-05-07,2025-05-14,Turkish Airlines,20h 35m,1,1121.0,1163.84,1235,Medium,Affordable,Spring,54.46
2025-05-07,2025-05-14,Turkish Airlines,23h 20m,1,909.0,953.0,1400,Medium,Cheap,Spring,38.96
2025-05-07,2025-05-14,Air France,35h 00m,1,931.0,953.0,2100,Long,Cheap,Spring,26.6
2025-05-07,2025-05-14,Air France,36h 10m,1,909.0,953.0,2170,Long,Cheap,Spring,25.13
2025-05-07,2025-05-14,Turkish Airlines,20h 35m,1,977.0,953.0,1235,Medium,Affordable,Spring,47.47
2025-05-07,2025-05-14,Turkish Airlines,17h 50m,1,874.0,953.0,1070,Medium,Cheap,Spring,49.01
2025-05-07,2025-05-14,Turkish Airlines,20h 35m,1,851.0,893.84,1235,Medium,Cheap,Spring,41.34
2025-05-07,2025-05-14,Qatar Airways,26h 10m,2,1049.0,1091.84,1570,Medium,Affordable,Spring,40.09
2025-05-07,2025-05-14,Qatar Airways,27h 40m,1,874.0,953.0,1660,Long,Cheap,Spring,31.59
2025-05-07,2025-05-14,Turkish Airlines,20h 35m,1,1022.0,1064.84,1235,Medium,Affordable,Spring,49.65
2025-05-07,2025-05-14,Qatar Airways,19h 35m,1,1464.0,1506.84,1175,Medium,Expensive,Spring,74.76
2025-05-07,2025-05-14,Qatar Airways,22h 20m,1,997.0,953.0,1340,Medium,Affordable,Spring,44.64
2025-05-07,2025-05-14,Turkish Airlines,21h 10m,1,874.0,916.84,1270,Medium,Cheap,Spring,41.29
2025-05-07,2025-05-14,Turkish Airlines,17h 50m,1,1169.0,1211.84,1070,Medium,Affordable,Spring,65.55
2025-05-07,2025-05-14,Qatar Airways,21h 50m,1,973.0,953.0,1310,Medium,Affordable,Spring,44.56
2025-05-07,2025-05-14,Qatar Airways,22h 20m,1,874.0,953.0,1340,Medium,Cheap,Spring,39.13
2025-05-07,2025-05-14,Turkish Airlines,21h 10m,1,1288.0,1330.84,1270,Medium,Affordable,Spring,60.85
2025-05-07,2025-05-14,"Air France, MEA",17h 30m,1,874.0,916.84,1050,Short,Cheap,Spring,49.94
2025-05-07,2025-05-14,"MEA, Air France",18h 10m,1,874.0,953.0,1090,Medium,Cheap,Spring,48.11
2025-05-07,2025-05-14,Qatar Airways,19h 35m,1,1119.0,1161.84,1175,Medium,Affordable,Spring,57.14
2025-05-07,2025-05-14,Qatar Airways,27h 40m,1,902.0,953.0,1660,Long,Cheap,Spring,32.6
2025-05-07,2025-05-14,Turkish Airlines,20h 35m,1,1497.0,1539.84,1235,Medium,Expensive,Spring,72.73
2025-05-07,2025-05-14,Turkish Airlines,23h 20m,1,874.0,953.0,1400,Medium,Cheap,Spring,37.46
2025-05-07,2025-05-14,"Air Canada, MEA",19h 45m,2,1464.0,1506.84,1185,Medium,Expensive,Spring,74.13
2025-05-07,2025-05-14,"MEA, Air Canada",20h 40m,2,902.0,944.84,1240,Medium,Cheap,Spring,43.65
2025-05-07,2025-05-14,Qatar Airways,21h 50m,1,874.0,916.84,1310,Medium,Cheap,Spring,40.03
2025-05-07,2025-05-14,Qatar Airways,27h 40m,1,1503.0,1545.84,1660,Long,Expensive,Spring,54.33
2025-05-07,2025-05-14,Turkish Airlines,26h 40m,1,874.0,916.84,1600,Long,Cheap,Spring,32.78
2025-05-07,2025-05-14,Turkish Airlines,17h 50m,1,1288.0,1330.84,1070,Medium,Affordable,Spring,72.22
2025-05-07,2025-05-14,Turkish Airlines,20h 35m,1,874.0,916.84,1235,Medium,Cheap,Spring,42.46
2025-05-07,2025-05-14,Turkish Airlines,19h 35m,1,874.0,916.84,1175,Medium,Cheap,Spring,44.63
2025-05-07,2025-05-14,Turkish Airlines,17h 50m,1,1173.0,1215.84,1070,Medium,Affordable,Spring,65.78
2025-05-14,2025-05-21,Turkish Airlines,20h 35m,1,948.0,997.0,1235,Medium,Affordable,Spring,46.06
2025-05-14,2025-05-21,Turkish Airlines,17h 50m,1,948.0,997.0,1070,Medium,Affordable,Spring,53.16
2025-05-14,2025-05-21,Turkish Airlines,20h 35m,1,1076.0,1118.84,1235,Medium,Affordable,Spring,52.28
2025-05-14,2025-05-21,Turkish Airlines,17h 50m,1,1076.0,1118.84,1070,Medium,Affordable,Spring,60.34
2025-05-14,2025-05-21,Turkish Airlines,21h 10m,1,948.0,997.0,1270,Medium,Affordable,Spring,44.79
2025-05-14,2025-05-21,Turkish Airlines,26h 40m,1,948.0,997.0,1600,Long,Affordable,Spring,35.55
2025-05-14,2025-05-21,Turkish Airlines,26h 50m,1,948.0,990.84,1610,Long,Affordable,Spring,35.33
2025-05-14,2025-05-21,Air France,33h 50m,1,1082.0,997.0,2030,Long,Affordable,Spring,31.98
2025-05-14,2025-05-21,Air France,36h 10m,1,948.0,997.0,2170,Long,Affordable,Spring,26.21
2025-05-14,2025-05-21,Turkish Airlines,20h 35m,1,948.0,990.84,1235,Medium,Affordable,Spring,46.06
2025-05-14,2025-05-21,Turkish Airlines,17h 50m,1,1270.0,1312.84,1070,Medium,Affordable,Spring,71.21
2025-05-14,2025-05-21,Turkish Airlines,21h 10m,1,1402.0,1444.84,1270,Medium,Affordable,Spring,66.24
2025-05-14,2025-05-21,Qatar Airways,19h 35m,1,948.0,997.0,1175,Medium,Affordable,Spring,48.41
2025-05-14,2025-05-21,Qatar Airways,22h 20m,1,948.0,990.84,1340,Medium,Affordable,Spring,42.45
2025-05-14,2025-05-21,"Air France, MEA",18h 55m,1,948.0,990.84,1135,Medium,Affordable,Spring,50.11
2025-05-14,2025-05-21,Air France,18h 10m,1,1503.0,1545.84,1090,Medium,Expensive,Spring,82.73
2025-05-14,2025-05-21,Turkish Airlines,20h 35m,1,1271.0,1313.84,1235,Medium,Affordable,Spring,61.75
2025-05-14,2025-05-21,Turkish Airlines,23h 20m,1,1572.0,1614.84,1400,Medium,Expensive,Spring,67.37
2025-05-14,2025-05-21,Air France,18h 10m,1,1503.0,1545.84,1090,Medium,Expensive,Spring,82.73
2025-05-14,2025-05-21,Turkish Airlines,20h 35m,1,1271.0,1313.84,1235,Medium,Affordable,Spring,61.75
2025-05-14,2025-05-21,Turkish Airlines,23h 20m,1,1572.0,1614.84,1400,Medium,Expensive,Spring,67.37
2025-05-14,2025-05-21,Turkish Airlines,26h 40m,1,1226.0,1268.84,1600,Long,Affordable,Spring,45.98
2025-05-14,2025-05-21,Turkish Airlines,17h 50m,1,1226.0,1268.84,1070,Medium,Affordable,Spring,68.75
2025-05-14,2025-05-21,Turkish Airlines,26h 40m,1,1726.0,1768.84,1600,Long,Expensive,Spring,64.72
2025-05-14,2025-05-21,Turkish Airlines,17h 50m,1,1239.0,1281.84,1070,Medium,Affordable,Spring,69.48
2025-05-14,2025-05-21,Turkish Airlines,26h 50m,1,1018.0,997.0,1610,Long,Affordable,Spring,37.94
2025-05-14,2025-05-21,Turkish Airlines,17h 50m,1,1321.0,1363.84,1070,Medium,Affordable,Spring,74.07
2025-05-14,2025-05-21,Turkish Airlines,20h 35m,1,1018.0,997.0,1235,Medium,Affordable,Spring,49.46
2025-05-14,2025-05-21,Turkish Airlines,24h 05m,1,908.0,950.84,1445,Medium,Cheap,Spring,37.7
2025-05-14,2025-05-21,Turkish Airlines,26h 50m,1,908.0,950.84,1610,Long,Cheap,Spring,33.84
2025-05-14,2025-05-21,Turkish Airlines,17h 50m,1,908.0,950.84,1070,Medium,Cheap,Spring,50.92
2025-05-14,2025-05-21,"British Airways, MEA",17h 55m,1,908.0,950.84,1075,Medium,Cheap,Spring,50.68
2025-05-14,2025-05-21,"MEA, British Airways",19h 25m,1,1042.0,1084.84,1165,Medium,Affordable,Spring,53.67
2025-05-14,2025-05-21,Qatar Airways,21h 50m,1,1572.0,1614.84,1310,Medium,Expensive,Spring,72.0
2025-05-14,2025-05-21,Qatar Airways,22h 20m,1,1274.0,1316.84,1340,Medium,Affordable,Spring,57.04
2025-05-14,2025-05-21,Virgin Atlantic,18h 05m,1,1726.0,1768.84,1085,Medium,Expensive,Spring,95.45
2025-05-14,2025-05-21,Turkish Airlines,24h 05m,1,908.0,997.0,1445,Medium,Cheap,Spring,37.7
2025-05-14,2025-05-21,Turkish Airlines,26h 50m,1,908.0,997.0,1610,Long,Cheap,Spring,33.84
2025-05-14,2025-05-21,Turkish Airlines,17h 50m,1,908.0,997.0,1070,Medium,Cheap,Spring,50.92
2025-05-14,2025-05-21,"British Airways, MEA",17h 55m,1,908.0,997.0,1075,Medium,Cheap,Spring,50.68
2025-05-14,2025-05-21,"MEA, British Airways",19h 25m,1,1042.0,1084.84,1165,Medium,Affordable,Spring,53.67
2025-05-14,2025-05-21,Qatar Airways,21h 50m,1,1572.0,1614.84,1310,Medium,Expensive,Spring,72.0
2025-05-14,2025-05-21,Qatar Airways,22h 20m,1,1274.0,1316.84,1340,Medium,Affordable,Spring,57.04
2025-05-14,2025-05-21,Virgin Atlantic,18h 05m,1,1726.0,1768.84,1085,Medium,Expensive,Spring,95.45
2025-05-14,2025-05-21,Virgin Atlantic,18h 55m,1,908.0,950.84,1135,Medium,Cheap,Spring,48.0
2025-05-14,2025-05-21,Turkish Airlines,22h 45m,1,1225.0,1267.84,1365,Medium,Affordable,Spring,53.85
2025-05-14,2025-05-21,Turkish Airlines,22h 45m,1,908.0,950.84,1365,Medium,Cheap,Spring,39.91
2025-05-14,2025-05-21,Air France,17h 30m,1,979.0,1021.84,1050,Short,Affordable,Spring,55.94
2025-05-14,2025-05-21,Air France,18h 10m,1,979.0,1021.84,1090,Medium,Affordable,Spring,53.89
2025-05-14,2025-05-21,Qatar Airways,19h 35m,1,1427.0,1469.84,1175,Medium,Expensive,Spring,72.87
2025-05-14,2025-05-21,Qatar Airways,27h 40m,1,1399.0,1441.84,1660,Long,Affordable,Spring,50.57
2025-05-14,2025-05-21,Turkish Airlines,21h 10m,1,1145.0,1187.84,1270,Medium,Affordable,Spring,54.09
2025-05-14,2025-05-21,Turkish Airlines,20h 35m,1,1018.0,1060.84,1235,Medium,Affordable,Spring,49.46
2025-05-14,2025-05-21,Turkish Airlines,19h 35m,1,1503.0,1545.84,1175,Medium,Expensive,Spring,76.75
2025-05-14,2025-05-21,Turkish Airlines,21h 10m,1,1351.0,1393.84,1270,Medium,Affordable,Spring,63.83
2025-05-14,2025-05-21,Turkish Airlines,24h 05m,1,1357.0,1399.84,1445,Medium,Affordable,Spring,56.35
2025-05-21,2025-05-28,Turkish Airlines,20h 35m,1,1283.0,1325.84,1235,Medium,Affordable,Spring,62.33
2025-05-21,2025-05-28,Turkish Airlines,17h 50m,1,989.0,1031.84,1070,Medium,Affordable,Spring,55.46
2025-05-21,2025-05-28,Qatar Airways,26h 15m,2,1283.0,1325.84,1575,Medium,Affordable,Spring,48.88
2025-05-21,2025-05-28,Qatar Airways,22h 20m,1,1283.0,1325.84,1340,Medium,Affordable,Spring,57.45
2025-05-21,2025-05-28,Turkish Airlines,21h 10m,1,1283.0,1325.84,1270,Medium,Affordable,Spring,60.61
2025-05-21,2025-05-28,Turkish Airlines,17h 50m,1,1077.0,1119.84,1070,Medium,Affordable,Spring,60.39
2025-05-21,2025-05-28,Turkish Airlines,20h 35m,1,1189.0,1231.84,1235,Medium,Affordable,Spring,57.77
2025-05-21,2025-05-28,Turkish Airlines,17h 50m,1,1283.0,1325.84,1070,Medium,Affordable,Spring,71.94
2025-05-21,2025-05-28,Turkish Airlines,17h 50m,1,1135.0,1177.84,1070,Medium,Affordable,Spring,63.64
2025-05-21,2025-05-28,Qatar Airways,21h 50m,1,1248.0,1290.84,1310,Medium,Affordable,Spring,57.16
2025-05-21,2025-05-28,Qatar Airways,19h 35m,1,1687.0,1729.84,1175,Medium,Expensive,Spring,86.14
2025-05-21,2025-05-28,Qatar Airways,22h 20m,1,1283.0,1325.84,1340,Medium,Affordable,Spring,57.45
2025-05-21,2025-05-28,Turkish Airlines,26h 40m,1,1283.0,1325.84,1600,Long,Affordable,Spring,48.11
2025-05-21,2025-05-28,Air France,33h 50m,1,1577.0,1619.84,2030,Long,Expensive,Spring,46.61
2025-05-21,2025-05-28,Air France,29h 20m,1,1283.0,1325.84,1760,Long,Affordable,Spring,43.74
2025-05-21,2025-05-28,Turkish Airlines,20h 35m,1,989.0,1031.84,1235,Medium,Affordable,Spring,48.05
2025-05-21,2025-05-28,Turkish Airlines,21h 10m,1,1062.0,1104.84,1270,Medium,Affordable,Spring,50.17
2025-05-21,2025-05-28,Turkish Airlines,17h 50m,1,1179.0,1221.84,1070,Medium,Affordable,Spring,66.11
2025-05-21,2025-05-28,Turkish Airlines,21h 10m,1,1124.0,1166.84,1270,Medium,Affordable,Spring,53.1
2025-05-21,2025-05-28,Turkish Airlines,17h 50m,1,1237.0,1279.84,1070,Medium,Affordable,Spring,69.36
2025-05-21,2025-05-28,Qatar Airways,21h 50m,1,1283.0,1325.84,1310,Medium,Affordable,Spring,58.76
2025-05-21,2025-05-28,Qatar Airways,22h 20m,1,1687.0,1729.84,1340,Medium,Expensive,Spring,75.54
2025-05-21,2025-05-28,Qatar Airways,19h 35m,1,1117.0,1159.84,1175,Medium,Affordable,Spring,57.04
2025-05-21,2025-05-28,Qatar Airways,22h 20m,1,1687.0,1729.84,1340,Medium,Expensive,Spring,75.54
2025-05-21,2025-05-28,Qatar Airways,19h 35m,1,1117.0,1159.84,1175,Medium,Affordable,Spring,57.04
2025-05-21,2025-05-28,Turkish Airlines,26h 40m,1,1283.0,1325.84,1600,Long,Affordable,Spring,48.11
2025-05-21,2025-05-28,Turkish Airlines,17h 50m,1,1117.0,1159.84,1070,Medium,Affordable,Spring,62.64
2025-05-21,2025-05-28,Turkish Airlines,26h 50m,1,1209.0,1251.84,1610,Long,Affordable,Spring,45.06
2025-05-21,2025-05-28,Qatar Airways,21h 50m,1,1237.0,1279.84,1310,Medium,Affordable,Spring,56.66
2025-05-21,2025-05-28,Qatar Airways,24h 55m,1,1283.0,1325.84,1495,Medium,Affordable,Spring,51.49
2025-05-21,2025-05-28,Qatar Airways,19h 35m,1,989.0,1031.84,1175,Medium,Affordable,Spring,50.5
2025-05-21,2025-05-28,Qatar Airways,24h 55m,1,1124.0,1166.84,1495,Medium,Affordable,Spring,45.11
2025-05-21,2025-05-28,Turkish Airlines,20h 35m,1,1248.0,1290.84,1235,Medium,Affordable,Spring,60.63
2025-05-21,2025-05-28,Turkish Airlines,23h 20m,1,1127.0,1169.84,1400,Medium,Affordable,Spring,48.3
2025-05-21,2025-05-28,Virgin Atlantic,18h 05m,1,1283.0,1325.84,1085,Medium,Affordable,Spring,70.95
2025-05-21,2025-05-28,Virgin Atlantic,18h 55m,1,1283.0,1325.84,1135,Medium,Affordable,Spring,67.82
2025-05-21,2025-05-28,Qatar Airways,21h 50m,1,1711.0,1753.84,1310,Medium,Expensive,Spring,78.37
2025-05-21,2025-05-28,Qatar Airways,27h 40m,1,1283.0,1325.84,1660,Long,Affordable,Spring,46.37
2025-05-21,2025-05-28,Turkish Airlines,26h 40m,1,1206.0,1248.84,1600,Long,Affordable,Spring,45.22
2025-05-28,2025-06-04,Turkish Airlines,20h 35m,1,1427.0,1469.84,1235,Medium,Expensive,Spring,69.33
2025-05-28,2025-06-04,Turkish Airlines,17h 50m,1,1276.0,1318.84,1070,Medium,Affordable,Spring,71.55
2025-05-28,2025-06-04,Air France,34h 25m,1,1427.0,1469.84,2065,Long,Expensive,Spring,41.46
2025-05-28,2025-06-04,Air France,36h 10m,1,1509.0,1551.84,2170,Long,Expensive,Spring,41.72
2025-05-28,2025-06-04,Turkish Airlines,20h 35m,1,1509.0,1551.84,1235,Medium,Expensive,Spring,73.31
2025-05-28,2025-06-04,Turkish Airlines,17h 50m,1,1708.0,1750.84,1070,Medium,Expensive,Spring,95.78
2025-05-28,2025-06-04,Turkish Airlines,21h 10m,1,1634.0,1676.84,1270,Medium,Expensive,Spring,77.2
2025-05-28,2025-06-04,Turkish Airlines,21h 10m,1,1416.0,1458.84,1270,Medium,Expensive,Spring,66.9
2025-05-28,2025-06-04,Turkish Airlines,20h 35m,1,1416.0,1458.84,1235,Medium,Expensive,Spring,68.79
2025-05-28,2025-06-04,Turkish Airlines,17h 50m,1,1071.0,1113.84,1070,Medium,Affordable,Spring,60.06
2025-05-28,2025-06-04,Multiple airlines,56h 20m,2,1416.0,1458.84,3380,Long,Expensive,Spring,25.14
2025-05-28,2025-06-04,"MEA, Norse Atlantic Airways",20h 20m,1,1496.0,1538.84,1220,Medium,Expensive,Spring,73.57
2025-05-28,2025-06-04,Turkish Airlines,20h 35m,1,1496.0,1538.84,1235,Medium,Expensive,Spring,72.68
2025-05-28,2025-06-04,Turkish Airlines,17h 50m,1,1617.0,1659.84,1070,Medium,Expensive,Spring,90.67
2025-05-28,2025-06-04,Turkish Airlines,21h 10m,1,1524.0,1566.84,1270,Medium,Expensive,Spring,72.0
2025-05-28,2025-06-04,Turkish Airlines,17h 50m,1,1416.0,1458.84,1070,Medium,Expensive,Spring,79.4
2025-05-28,2025-06-04,"British Airways, MEA",17h 55m,1,1375.0,1417.84,1075,Medium,Affordable,Spring,76.74
2025-05-28,2025-06-04,"MEA, British Airways",19h 25m,1,1347.0,1389.84,1165,Medium,Affordable,Spring,69.37
2025-05-28,2025-06-04,Turkish Airlines,26h 40m,1,1416.0,1458.84,1600,Long,Expensive,Spring,53.1
2025-05-28,2025-06-04,Turkish Airlines,17h 50m,1,1347.0,1389.84,1070,Medium,Affordable,Spring,75.53
2025-05-28,2025-06-04,Turkish Airlines,22h 45m,1,1416.0,1458.84,1365,Medium,Expensive,Spring,62.24
2025-05-28,2025-06-04,Turkish Airlines,17h 50m,1,1617.0,1659.84,1070,Medium,Expensive,Spring,90.67
2025-05-28,2025-06-04,Air France,34h 25m,1,1276.0,1318.84,2065,Long,Affordable,Spring,37.08
2025-05-28,2025-06-04,Air France,36h 10m,1,1416.0,1458.84,2170,Long,Expensive,Spring,39.15
2025-05-28,2025-06-04,Turkish Airlines,20h 35m,1,1071.0,1113.84,1235,Medium,Affordable,Spring,52.03
2025-05-28,2025-06-04,Multiple airlines,56h 20m,2,1496.0,1538.84,3380,Long,Expensive,Spring,26.56
2025-05-28,2025-06-04,Turkish Airlines,20h 35m,1,1708.0,1750.84,1235,Medium,Expensive,Spring,82.98
2025-05-28,2025-06-04,Turkish Airlines,21h 10m,1,1617.0,1659.84,1270,Medium,Expensive,Spring,76.39
2025-05-28,2025-06-04,Turkish Airlines,17h 50m,1,1524.0,1566.84,1070,Medium,Expensive,Spring,85.46
2025-05-28,2025-06-04,Turkish Airlines,17h 50m,1,1375.0,1417.84,1070,Medium,Affordable,Spring,77.1
2025-05-28,2025-06-04,"British Airways, MEA",17h 55m,1,1347.0,1389.84,1075,Medium,Affordable,Spring,75.18
2025-05-28,2025-06-04,"MEA, British Airways",19h 25m,1,1416.0,1458.84,1165,Medium,Expensive,Spring,72.93
2025-05-28,2025-06-04,Turkish Airlines,26h 40m,1,1347.0,1389.84,1600,Long,Affordable,Spring,50.51
2025-05-28,2025-06-04,Turkish Airlines,17h 50m,1,1416.0,1458.84,1070,Medium,Expensive,Spring,79.4
2025-05-28,2025-06-04,Turkish Airlines,22h 45m,1,1617.0,1659.84,1365,Medium,Expensive,Spring,71.08
2025-05-28,2025-06-04,"British Airways, MEA",17h 55m,1,1347.0,1389.84,1075,Medium,Affordable,Spring,75.18
2025-05-28,2025-06-04,"MEA, British Airways",19h 25m,1,1416.0,1458.84,1165,Medium,Expensive,Spring,72.93
2025-05-28,2025-06-04,Turkish Airlines,26h 40m,1,1347.0,1389.84,1600,Long,Affordable,Spring,50.51
2025-05-28,2025-06-04,Turkish Airlines,22h 45m,1,1617.0,1659.84,1365,Medium,Expensive,Spring,71.08
2025-05-28,2025-06-04,Turkish Airlines,17h 50m,1,1979.0,2021.84,1070,Medium,Expensive,Spring,110.97
2025-05-28,2025-06-04,"Lufthansa, MEA",20h 20m,2,1617.0,1659.84,1220,Medium,Expensive,Spring,79.52
2025-05-28,2025-06-04,"MEA, Lufthansa",19h 10m,2,1283.0,1325.84,1150,Medium,Affordable,Spring,66.94
2025-05-28,2025-06-04,Turkish Airlines,26h 50m,1,1416.0,1458.84,1610,Long,Expensive,Spring,52.77
2025-05-28,2025-06-04,Turkish Airlines,17h 50m,1,1283.0,1325.84,1070,Medium,Affordable,Spring,71.94
2025-05-28,2025-06-04,Qatar Airways,21h 50m,1,1416.0,1458.84,1310,Medium,Expensive,Spring,64.85
2025-05-28,2025-06-04,Qatar Airways,22h 20m,1,1416.0,1458.84,1340,Medium,Expensive,Spring,63.4
2025-05-28,2025-06-04,"Pakistan International Airlines, MEA",16h 30m,1,1474.0,1516.84,990,Short,Expensive,Spring,89.33
2025-05-28,2025-06-04,"MEA, Norse Atlantic Airways",20h 20m,1,1335.0,1377.84,1220,Medium,Affordable,Spring,65.66
